egoid,major1rc_6,major2rc_6,degreeintent_6,majorevent_6
26857,305.0,114.0,Ph.D or Ed.D.,no
28327,130.0,135.0,J.D. (Law),no
42674,401.0,128.0,,
79897,401.0,128.0,,
64978,401.0,128.0,,
52302,511.0,128.0,"M.D., D.O., D.D.S., or D.V.M.",no
97050,507.0,128.0,"M.D., D.O., D.D.S., or D.V.M.",no
46418,401.0,128.0,,
86691,401.0,128.0,,
93002,506.0,128.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
56543,110.0,128.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
92618,401.0,128.0,,
17470,401.0,128.0,,
74211,401.0,128.0,,
35180,401.0,128.0,,
