egoid,major1rc_5,major2rc_5,degreeintent_5,majorevent_5
44869,507.0,131.0,"M.D., D.O., D.D.S., or D.V.M.",no
43516,309.0,131.0,,
89411,117.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",
74285,309.0,131.0,,
56527,309.0,131.0,,
16819,309.0,131.0,,
34591,117.0,128.0,"Bachelor's degree (B.A., B.S., etc.)",no
89972,309.0,131.0,,
92552,305.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",yes
73158,306.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
45963,503.0,131.0,"M.D., D.O., D.D.S., or D.V.M.",no
22138,507.0,110.0,"M.D., D.O., D.D.S., or D.V.M.",no
90136,309.0,131.0,,
46744,309.0,131.0,,
77941,302.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
44873,401.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
36540,309.0,131.0,,
83005,131.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
31439,501.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
21899,302.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
29232,309.0,131.0,,
32249,403.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
45375,109.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
25536,306.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
32037,402.0,501.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
46558,301.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
24016,309.0,131.0,,
52277,309.0,131.0,,
93699,401.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
36875,406.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
84011,503.0,131.0,"M.D., D.O., D.D.S., or D.V.M.",no
90646,309.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
88008,303.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
88967,309.0,131.0,,
46701,309.0,131.0,,
83566,134.0,131.0,Ph.D or Ed.D.,no
21090,305.0,131.0,Ph.D or Ed.D.,no
69419,309.0,131.0,,
87032,200.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
94641,305.0,131.0,Ph.D or Ed.D.,no
82728,510.0,104.0,"M.D., D.O., D.D.S., or D.V.M.",no
45076,403.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
58437,309.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
94862,403.0,501.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
14606,304.0,131.0,"M.D., D.O., D.D.S., or D.V.M.",yes
64075,402.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
39787,307.0,109.0,Ph.D or Ed.D.,no
82376,309.0,131.0,,
44872,507.0,135.0,"M.D., D.O., D.D.S., or D.V.M.",no
87783,401.0,125.0,J.D. (Law),no
47498,309.0,131.0,,
57325,503.0,123.0,Ph.D or Ed.D.,no
