egoid,major1rc_4,major2rc_4,majorevent_4
44869,507.0,227.30769230769232,no
43516,333.06284153005464,227.30769230769232,no
89411,333.06284153005464,227.30769230769232,no
74285,333.06284153005464,227.30769230769232,no
56527,333.06284153005464,227.30769230769232,no
16819,333.06284153005464,227.30769230769232,no
34591,109.0,128.0,no
89972,333.06284153005464,227.30769230769232,no
92552,305.0,227.30769230769232,no
73158,306.0,227.30769230769232,no
45963,503.0,227.30769230769232,no
22138,507.0,110.0,no
90136,333.06284153005464,227.30769230769232,no
46744,333.06284153005464,227.30769230769232,no
77941,302.0,227.30769230769232,no
44873,333.06284153005464,227.30769230769232,no
36540,333.06284153005464,227.30769230769232,no
83005,131.0,227.30769230769232,no
31439,501.0,227.30769230769232,no
21899,333.06284153005464,227.30769230769232,no
29232,333.06284153005464,227.30769230769232,no
32249,403.0,404.0,no
45375,333.06284153005464,227.30769230769232,no
25536,333.06284153005464,227.30769230769232,no
32037,333.06284153005464,227.30769230769232,no
46558,301.0,227.30769230769232,no
24016,128.0,109.0,no
52277,333.06284153005464,227.30769230769232,no
93699,401.0,227.30769230769232,no
36875,406.0,227.30769230769232,no
84011,503.0,227.30769230769232,no
90646,309.0,227.30769230769232,yes
88008,303.0,227.30769230769232,no
88967,333.06284153005464,227.30769230769232,no
46701,333.06284153005464,227.30769230769232,no
83566,134.0,227.30769230769232,no
21090,305.0,227.30769230769232,no
69419,333.06284153005464,227.30769230769232,no
87032,200.0,227.30769230769232,yes
94641,305.0,125.0,no
82728,510.0,104.0,no
45076,403.0,131.0,no
58437,309.0,227.30769230769232,no
94862,403.0,506.0,no
14606,304.0,227.30769230769232,no
64075,404.0,227.30769230769232,no
39787,307.0,227.30769230769232,no
82376,333.06284153005464,227.30769230769232,no
44872,507.0,135.0,no
87783,404.0,125.0,no
47498,333.06284153005464,227.30769230769232,no
57325,503.0,123.0,no
53776,333.06284153005464,227.30769230769232,no
58633,309.0,227.30769230769232,yes
27306,507.0,227.30769230769232,no
80607,333.06284153005464,227.30769230769232,no
73143,333.06284153005464,227.30769230769232,no
35797,333.06284153005464,227.30769230769232,no
46365,511.0,227.30769230769232,no
31045,333.06284153005464,227.30769230769232,no
74492,511.0,514.0,yes
76791,103.0,227.30769230769232,no
21348,333.06284153005464,227.30769230769232,no
23287,333.06284153005464,227.30769230769232,no
14763,333.06284153005464,227.30769230769232,no
22066,333.06284153005464,227.30769230769232,no
28247,200.0,227.30769230769232,no
72873,333.06284153005464,227.30769230769232,no
67544,333.06284153005464,227.30769230769232,no
76810,333.06284153005464,227.30769230769232,no
51760,306.0,227.30769230769232,no
72806,109.0,227.30769230769232,no
98766,403.0,112.0,no
60997,309.0,227.30769230769232,no
36038,110.0,129.0,no
39146,503.0,227.30769230769232,no
60963,304.0,227.30769230769232,no
67918,303.0,227.30769230769232,no
34467,507.0,227.30769230769232,no
42132,333.06284153005464,227.30769230769232,no
32668,130.0,109.0,no
24079,333.06284153005464,227.30769230769232,no
59673,303.0,227.30769230769232,no
74899,509.0,227.30769230769232,no
48891,333.06284153005464,227.30769230769232,no
81807,333.06284153005464,227.30769230769232,no
77187,333.06284153005464,227.30769230769232,no
91176,333.06284153005464,227.30769230769232,no
35011,406.0,128.0,no
60903,333.06284153005464,227.30769230769232,no
35416,309.0,227.30769230769232,yes
89710,132.0,128.0,no
97596,405.0,100.0,yes
39129,333.06284153005464,227.30769230769232,no
57359,503.0,227.30769230769232,no
17308,503.0,227.30769230769232,no
51851,403.0,227.30769230769232,no
35855,333.06284153005464,227.30769230769232,no
67334,333.06284153005464,227.30769230769232,no
60230,333.06284153005464,227.30769230769232,no
77838,403.0,227.30769230769232,no
57292,333.06284153005464,227.30769230769232,no
66406,333.06284153005464,227.30769230769232,no
56798,128.0,227.30769230769232,no
23115,333.06284153005464,227.30769230769232,no
77872,304.0,227.30769230769232,no
43114,302.0,227.30769230769232,no
72348,507.0,227.30769230769232,no
45776,333.06284153005464,227.30769230769232,no
63122,333.06284153005464,227.30769230769232,no
27169,333.06284153005464,227.30769230769232,no
89607,305.0,227.30769230769232,no
59900,511.0,227.30769230769232,yes
28254,309.0,106.0,no
56480,309.0,227.30769230769232,yes
11128,333.06284153005464,227.30769230769232,no
47886,333.06284153005464,227.30769230769232,no
28820,309.0,227.30769230769232,no
35347,403.0,109.0,no
45641,302.0,507.0,no
64572,306.0,227.30769230769232,no
31538,503.0,227.30769230769232,no
73452,302.0,129.0,no
51475,129.0,134.0,no
28312,403.0,501.0,no
13486,405.0,403.0,no
56805,303.0,227.30769230769232,no
57697,333.06284153005464,227.30769230769232,no
54837,333.06284153005464,227.30769230769232,no
29718,131.0,227.30769230769232,no
26800,401.0,501.0,no
60493,507.0,227.30769230769232,no
52051,333.06284153005464,227.30769230769232,no
30972,333.06284153005464,227.30769230769232,no
47142,128.0,117.0,no
69217,309.0,227.30769230769232,no
69009,333.06284153005464,227.30769230769232,no
84390,333.06284153005464,227.30769230769232,no
74845,403.0,227.30769230769232,no
90905,333.06284153005464,227.30769230769232,no
39659,333.06284153005464,227.30769230769232,no
60396,403.0,128.0,no
61084,305.0,227.30769230769232,no
92412,117.0,506.0,no
92038,333.06284153005464,227.30769230769232,no
33388,401.0,405.0,no
31717,333.06284153005464,227.30769230769232,no
86440,403.0,128.0,no
95585,333.06284153005464,227.30769230769232,no
29792,508.0,501.0,no
14737,401.0,515.0,no
28223,502.0,227.30769230769232,no
55452,333.06284153005464,227.30769230769232,no
20179,333.06284153005464,227.30769230769232,no
23696,333.06284153005464,227.30769230769232,no
28653,405.0,227.30769230769232,yes
84715,333.06284153005464,227.30769230769232,no
95559,301.0,227.30769230769232,no
30152,507.0,227.30769230769232,no
68764,333.06284153005464,227.30769230769232,no
60367,333.06284153005464,227.30769230769232,no
36939,333.06284153005464,227.30769230769232,no
59592,503.0,227.30769230769232,no
22897,309.0,227.30769230769232,no
89652,510.0,137.0,no
28724,507.0,227.30769230769232,no
92895,333.06284153005464,227.30769230769232,no
69831,305.0,227.30769230769232,no
59178,333.06284153005464,227.30769230769232,no
50072,503.0,227.30769230769232,no
44927,502.0,131.0,yes
71894,305.0,227.30769230769232,no
76790,128.0,135.0,no
66676,502.0,227.30769230769232,no
95930,401.0,227.30769230769232,no
70962,503.0,227.30769230769232,no
12738,333.06284153005464,227.30769230769232,no
27111,333.06284153005464,227.30769230769232,no
30453,401.0,135.0,no
80177,333.06284153005464,227.30769230769232,no
18677,404.0,227.30769230769232,no
66047,103.0,227.30769230769232,yes
58682,406.0,227.30769230769232,no
79834,507.0,227.30769230769232,no
93471,333.06284153005464,227.30769230769232,no
19538,333.06284153005464,227.30769230769232,no
38052,508.0,227.30769230769232,no
33133,111.0,128.0,no
40021,507.0,227.30769230769232,no
27141,333.06284153005464,227.30769230769232,no
93858,333.06284153005464,227.30769230769232,no
47810,309.0,227.30769230769232,yes
58196,406.0,227.30769230769232,no
42773,333.06284153005464,227.30769230769232,no
76663,511.0,227.30769230769232,no
48224,333.06284153005464,227.30769230769232,no
30137,403.0,128.0,no
68318,502.0,227.30769230769232,no
62246,309.0,227.30769230769232,no
61028,302.0,227.30769230769232,no
55424,401.0,109.0,no
17581,333.06284153005464,227.30769230769232,no
23576,403.0,109.0,no
17522,511.0,227.30769230769232,no
97833,333.06284153005464,227.30769230769232,no
93485,401.0,135.0,no
62617,507.0,227.30769230769232,no
42137,303.0,227.30769230769232,no
37305,406.0,111.0,yes
48013,102.0,227.30769230769232,no
44447,333.06284153005464,227.30769230769232,no
14571,503.0,501.0,no
69057,309.0,227.30769230769232,yes
66629,333.06284153005464,227.30769230769232,no
83542,110.0,227.30769230769232,no
18222,305.0,227.30769230769232,no
39738,128.0,227.30769230769232,yes
26858,510.0,227.30769230769232,no
93504,106.0,406.0,no
64232,507.0,227.30769230769232,no
37404,401.0,227.30769230769232,no
25961,507.0,227.30769230769232,no
87330,131.0,227.30769230769232,no
92028,333.06284153005464,227.30769230769232,no
82248,116.0,135.0,no
28824,333.06284153005464,227.30769230769232,no
11482,109.0,100.0,no
69936,333.06284153005464,227.30769230769232,no
37001,333.06284153005464,227.30769230769232,no
70492,511.0,507.0,no
95543,305.0,227.30769230769232,no
21380,302.0,227.30769230769232,no
67106,303.0,227.30769230769232,no
25495,109.0,403.0,no
26581,333.06284153005464,227.30769230769232,no
66642,309.0,227.30769230769232,no
83612,503.0,227.30769230769232,no
63954,333.06284153005464,227.30769230769232,no
20665,333.06284153005464,227.30769230769232,no
19122,301.0,227.30769230769232,no
99978,309.0,137.0,no
92566,110.0,128.0,no
39414,200.0,227.30769230769232,no
35987,305.0,227.30769230769232,no
66655,333.06284153005464,227.30769230769232,no
10547,333.06284153005464,227.30769230769232,no
46373,128.0,227.30769230769232,no
79341,511.0,109.0,no
19591,403.0,227.30769230769232,no
83536,306.0,227.30769230769232,yes
66682,333.06284153005464,227.30769230769232,no
88337,333.06284153005464,227.30769230769232,no
67608,503.0,129.0,yes
19735,200.0,227.30769230769232,no
42513,333.06284153005464,227.30769230769232,no
51952,333.06284153005464,227.30769230769232,no
46266,303.0,227.30769230769232,yes
61289,333.06284153005464,227.30769230769232,no
18743,333.06284153005464,227.30769230769232,no
59207,302.0,227.30769230769232,no
48946,508.0,227.30769230769232,no
86083,130.0,109.0,no
96613,403.0,501.0,no
49014,333.06284153005464,227.30769230769232,no
50766,305.0,227.30769230769232,no
71089,305.0,111.0,no
80980,309.0,227.30769230769232,no
29115,333.06284153005464,227.30769230769232,no
98462,501.0,227.30769230769232,no
94455,333.06284153005464,227.30769230769232,no
11148,333.06284153005464,227.30769230769232,no
88384,333.06284153005464,227.30769230769232,no
64302,303.0,227.30769230769232,no
22688,306.0,504.0,no
38815,305.0,227.30769230769232,no
34525,333.06284153005464,227.30769230769232,no
68404,406.0,131.0,no
71836,333.06284153005464,227.30769230769232,no
12748,333.06284153005464,227.30769230769232,no
33445,333.06284153005464,227.30769230769232,no
83078,333.06284153005464,227.30769230769232,no
72160,333.06284153005464,227.30769230769232,no
55569,333.06284153005464,227.30769230769232,no
72885,305.0,227.30769230769232,no
36574,333.06284153005464,227.30769230769232,no
71193,109.0,135.0,no
44070,333.06284153005464,227.30769230769232,no
49010,333.06284153005464,227.30769230769232,no
98760,302.0,510.0,yes
95374,131.0,128.0,no
71985,403.0,402.0,no
43125,109.0,403.0,no
98117,503.0,227.30769230769232,no
22989,109.0,131.0,no
24883,502.0,227.30769230769232,yes
20650,128.0,227.30769230769232,no
19460,333.06284153005464,227.30769230769232,no
66815,507.0,227.30769230769232,no
89161,403.0,501.0,no
54956,131.0,227.30769230769232,no
14847,401.0,227.30769230769232,yes
85453,309.0,227.30769230769232,no
19827,309.0,227.30769230769232,no
31121,333.06284153005464,227.30769230769232,no
38683,333.06284153005464,227.30769230769232,no
82918,333.06284153005464,227.30769230769232,no
43382,306.0,227.30769230769232,no
44344,128.0,227.30769230769232,yes
94215,302.0,227.30769230769232,no
80675,333.06284153005464,227.30769230769232,no
57144,511.0,227.30769230769232,no
94662,333.06284153005464,227.30769230769232,no
98700,333.06284153005464,227.30769230769232,no
33341,333.06284153005464,227.30769230769232,no
65072,333.06284153005464,227.30769230769232,no
37148,333.06284153005464,227.30769230769232,no
11910,333.06284153005464,227.30769230769232,no
75438,401.0,106.0,no
99733,305.0,227.30769230769232,yes
27407,309.0,227.30769230769232,no
14250,401.0,227.30769230769232,no
43794,309.0,227.30769230769232,no
73918,333.06284153005464,227.30769230769232,no
60216,302.0,227.30769230769232,no
28681,333.06284153005464,227.30769230769232,no
51437,503.0,135.0,no
21932,302.0,227.30769230769232,no
29733,333.06284153005464,227.30769230769232,no
98206,305.0,227.30769230769232,yes
36385,131.0,512.0,yes
54030,404.0,227.30769230769232,no
67993,131.0,227.30769230769232,no
96543,304.0,227.30769230769232,yes
49800,507.0,227.30769230769232,no
29296,333.06284153005464,227.30769230769232,no
11002,503.0,112.0,no
72850,307.0,128.0,no
15134,309.0,227.30769230769232,no
69124,333.06284153005464,227.30769230769232,no
34062,507.0,227.30769230769232,no
18111,401.0,135.0,no
42646,507.0,137.0,no
63922,333.06284153005464,227.30769230769232,no
59097,403.0,402.0,no
72912,333.06284153005464,227.30769230769232,no
91484,117.0,227.30769230769232,no
24833,511.0,507.0,no
21971,333.06284153005464,227.30769230769232,no
13928,333.06284153005464,227.30769230769232,no
84502,128.0,109.0,no
64090,333.06284153005464,227.30769230769232,no
52123,406.0,102.0,no
78783,200.0,227.30769230769232,no
25197,501.0,227.30769230769232,no
35872,510.0,227.30769230769232,no
23270,512.0,227.30769230769232,no
69807,333.06284153005464,227.30769230769232,no
92716,302.0,227.30769230769232,no
66061,333.06284153005464,227.30769230769232,no
56058,333.06284153005464,227.30769230769232,no
57854,333.06284153005464,227.30769230769232,no
68679,333.06284153005464,227.30769230769232,no
90750,333.06284153005464,227.30769230769232,no
70125,108.0,227.30769230769232,no
67192,507.0,227.30769230769232,no
12029,333.06284153005464,227.30769230769232,no
70745,109.0,112.0,no
93856,309.0,227.30769230769232,no
10237,111.0,227.30769230769232,no
97448,134.0,135.0,no
89165,511.0,135.0,no
97280,128.0,227.30769230769232,no
54098,333.06284153005464,227.30769230769232,no
66156,305.0,227.30769230769232,no
67177,401.0,227.30769230769232,no
22540,508.0,508.0,no
15586,333.06284153005464,227.30769230769232,no
18611,333.06284153005464,227.30769230769232,no
87328,109.0,111.0,no
88963,333.06284153005464,227.30769230769232,no
57045,333.06284153005464,227.30769230769232,no
49497,406.0,108.0,yes
15031,333.06284153005464,227.30769230769232,no
79607,333.06284153005464,227.30769230769232,no
41952,506.0,227.30769230769232,no
17183,404.0,227.30769230769232,no
22408,511.0,135.0,no
54435,131.0,227.30769230769232,no
38554,403.0,131.0,no
38293,305.0,227.30769230769232,yes
33785,304.0,123.0,no
44310,333.06284153005464,227.30769230769232,no
33009,130.0,227.30769230769232,yes
31294,333.06284153005464,227.30769230769232,no
65143,333.06284153005464,227.30769230769232,no
91726,306.0,227.30769230769232,no
59355,305.0,227.30769230769232,no
96184,200.0,227.30769230769232,no
92339,333.06284153005464,227.30769230769232,no
70005,304.0,227.30769230769232,no
64157,102.0,227.30769230769232,no
68050,130.0,227.30769230769232,no
46151,333.06284153005464,227.30769230769232,no
79395,403.0,227.30769230769232,no
59863,403.0,108.0,no
63419,507.0,227.30769230769232,no
22913,303.0,227.30769230769232,no
91313,117.0,506.0,no
14511,130.0,227.30769230769232,no
73962,305.0,227.30769230769232,no
48969,116.0,110.0,no
22093,333.06284153005464,227.30769230769232,no
32919,333.06284153005464,227.30769230769232,no
79731,406.0,227.30769230769232,yes
64296,506.0,135.0,yes
23487,333.06284153005464,227.30769230769232,no
17569,309.0,227.30769230769232,no
77036,303.0,227.30769230769232,no
53518,403.0,227.30769230769232,no
92340,333.06284153005464,227.30769230769232,no
37485,333.06284153005464,227.30769230769232,no
33953,131.0,227.30769230769232,no
53333,333.06284153005464,227.30769230769232,no
82986,302.0,137.0,no
61772,333.06284153005464,227.30769230769232,no
47280,333.06284153005464,227.30769230769232,no
70566,116.0,128.0,no
82964,333.06284153005464,227.30769230769232,no
11402,131.0,406.0,no
38610,501.0,227.30769230769232,yes
96610,131.0,227.30769230769232,no
77711,403.0,109.0,no
78667,333.06284153005464,227.30769230769232,no
17020,305.0,304.0,no
48676,507.0,227.30769230769232,no
29885,109.0,131.0,no
79167,116.0,128.0,no
65061,333.06284153005464,227.30769230769232,no
43710,401.0,227.30769230769232,no
22455,128.0,227.30769230769232,no
82819,333.06284153005464,227.30769230769232,no
67771,333.06284153005464,227.30769230769232,no
57443,507.0,227.30769230769232,yes
96469,128.0,135.0,no
94579,512.0,227.30769230769232,no
29257,508.0,403.0,no
23518,137.0,506.0,no
80484,333.06284153005464,227.30769230769232,no
49539,134.0,227.30769230769232,no
63904,504.0,104.0,no
82490,401.0,227.30769230769232,no
20335,305.0,227.30769230769232,no
35031,406.0,108.0,no
88185,137.0,134.0,no
35344,302.0,227.30769230769232,no
31175,128.0,227.30769230769232,no
41167,333.06284153005464,227.30769230769232,no
98325,109.0,227.30769230769232,no
36963,333.06284153005464,227.30769230769232,no
50666,137.0,140.0,no
98624,333.06284153005464,227.30769230769232,no
42617,507.0,227.30769230769232,yes
58793,128.0,140.0,no
25125,131.0,227.30769230769232,no
25548,302.0,227.30769230769232,no
25966,333.06284153005464,227.30769230769232,no
96689,137.0,135.0,no
43581,333.06284153005464,227.30769230769232,no
75578,333.06284153005464,227.30769230769232,no
43507,333.06284153005464,227.30769230769232,no
91551,333.06284153005464,227.30769230769232,no
19030,333.06284153005464,227.30769230769232,no
33657,117.0,227.30769230769232,no
76521,333.06284153005464,227.30769230769232,no
52848,333.06284153005464,227.30769230769232,no
40231,333.06284153005464,227.30769230769232,no
65656,333.06284153005464,227.30769230769232,no
36117,506.0,227.30769230769232,no
82587,401.0,405.0,no
14690,333.06284153005464,227.30769230769232,no
40569,333.06284153005464,227.30769230769232,no
26320,333.06284153005464,227.30769230769232,no
77532,110.0,131.0,no
92515,501.0,109.0,yes
97844,301.0,227.30769230769232,no
33127,333.06284153005464,227.30769230769232,no
45958,333.06284153005464,227.30769230769232,no
49790,200.0,227.30769230769232,no
74251,333.06284153005464,227.30769230769232,no
28326,333.06284153005464,227.30769230769232,no
