egoid,major1rc_8,major2rc_8,degreeintent_8,majorevent_8
44869,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
43516,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
89411,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
74285,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
56527,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
16819,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
34591,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
89972,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
92552,305.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
73158,306.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
45963,503.0,165.10714285714286,"M.D., D.O., D.D.S., or D.V.M.",no
22138,507.0,110.0,"M.D., D.O., D.D.S., or D.V.M.",no
90136,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
46744,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
77941,302.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
44873,401.0,165.10714285714286,"Bachelor's degree (B.A., B.S., etc.)",no
36540,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
83005,113.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
31439,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
21899,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
29232,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
32249,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
45375,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
25536,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
32037,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
46558,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
24016,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
52277,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
93699,401.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
36875,406.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
84011,503.0,165.10714285714286,"M.D., D.O., D.D.S., or D.V.M.",no
90646,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
88008,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
88967,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
46701,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
83566,134.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
21090,305.0,165.10714285714286,"Bachelor's degree (B.A., B.S., etc.)",no
69419,113.0,129.0,"Bachelor's degree (B.A., B.S., etc.)",no
87032,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
94641,305.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
82728,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
45076,405.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
58437,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
94862,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
14606,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
64075,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
39787,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
82376,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
44872,507.0,165.10714285714286,"M.D., D.O., D.D.S., or D.V.M.",no
87783,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
47498,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
57325,503.0,123.0,Ph.D or Ed.D.,yes
53776,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",yes
58633,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
27306,507.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
80607,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
73143,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
35797,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
46365,511.0,165.10714285714286,"M.D., D.O., D.D.S., or D.V.M.",yes
31045,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
74492,511.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
76791,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
21348,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
23287,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
14763,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
22066,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
28247,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
72873,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
67544,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
76810,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
51760,306.0,165.10714285714286,Ph.D or Ed.D.,no
72806,109.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
98766,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
60997,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
36038,110.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",no
39146,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
60963,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
67918,303.0,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
34467,507.0,165.10714285714286,"M.D., D.O., D.D.S., or D.V.M.",no
42132,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
32668,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
24079,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
59673,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
74899,509.0,165.10714285714286,"Bachelor's degree (B.A., B.S., etc.)",yes
48891,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
81807,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
77187,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
91176,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
35011,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
60903,356.7171717171717,165.10714285714286,"Master's Degree (M.A., M.S., MBA, etc.)",no
