egoid,major1rc_8,major2rc_8,degreeintent_8,majorevent_8
44869,471.3333333333333,120.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
43516,339.6666666666667,251.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
89411,312.0,122.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
74285,247.66666666666663,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
56527,247.66666666666663,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
16819,404.3333333333333,256.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
34591,345.0,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
89972,247.66666666666663,120.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
92552,305.0,116.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
73158,306.0,108.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
45963,503.0,112.66666666666669,"M.D., D.O., D.D.S., or D.V.M.",no
22138,507.0,110.0,"M.D., D.O., D.D.S., or D.V.M.",no
90136,249.0,124.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
46744,304.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
77941,302.0,118.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
44873,401.0,115.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",no
36540,506.0,218.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
83005,113.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
31439,472.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
21899,405.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
29232,339.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
32249,346.3333333333333,114.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
45375,471.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
25536,471.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
32037,346.3333333333333,119.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
46558,471.3333333333333,129.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
24016,346.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
52277,405.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
93699,401.0,120.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
36875,406.0,120.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
84011,503.0,119.33333333333331,"M.D., D.O., D.D.S., or D.V.M.",no
90646,375.3333333333333,129.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
88008,380.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
88967,381.3333333333333,116.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
46701,380.6666666666667,103.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
83566,134.0,120.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
21090,305.0,118.0,"Bachelor's degree (B.A., B.S., etc.)",no
69419,113.0,129.0,"Bachelor's degree (B.A., B.S., etc.)",no
87032,381.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
94641,305.0,118.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
82728,381.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
45076,405.0,124.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
58437,471.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
94862,311.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
14606,217.33333333333331,129.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
64075,345.0,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
39787,346.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
82376,255.33333333333331,116.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
44872,507.0,117.66666666666669,"M.D., D.O., D.D.S., or D.V.M.",no
87783,241.33333333333331,114.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
47498,313.3333333333333,115.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
57325,503.0,123.0,Ph.D or Ed.D.,yes
53776,474.6666666666667,137.33333333333334,"Master's Degree (M.A., M.S., MBA, etc.)",yes
58633,472.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
27306,507.0,124.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
80607,370.3333333333333,113.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
73143,249.33333333333331,120.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
35797,374.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
46365,511.0,124.33333333333331,"M.D., D.O., D.D.S., or D.V.M.",yes
31045,374.3333333333333,120.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
74492,511.0,117.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
76791,110.66666666666669,250.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
21348,206.33333333333331,127.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
23287,346.3333333333333,114.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
14763,255.66666666666663,247.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
22066,346.0,126.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
28247,346.3333333333333,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
72873,373.6666666666667,122.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
