egoid,SelfEsteem_2,Trust_2,SRQE_Ext_2,SRQE_Introj_2,SRQE_Ident_2,SRQE_Intrin_2,selsa_rom_2,selsa_fam_2,selsa_soc_2,SelfEff_exercise_scale_2,SelfEff_diet_scale_2,selfreg_scale_2
36875,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.8255408,-0.56626642,-0.68081099,56.51491865819071,52.02052085354523,2.2995934946341463
84011,34.0,2.6666667,3.25,3.5,5.75,5.75,0.20143434,0.096873023,0.11616785,64.611115,24.896551,2.25
90646,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.48424315,-0.57263887,-0.79082996,56.51491865819071,52.02052085354523,2.2995934946341463
88008,40.0,2.6666667,3.25,5.25,6.75,5.75,-1.5704257,-0.41351753,-0.41696322,74.722221,55.310345,2.3333333
88967,35.0,3.0,1.25,3.0,6.75,6.0,0.71578836,-0.57353872,-0.76276308,46.444443,48.827587,2.25
83566,35.0,3.5,1.0,1.0,3.5,2.75,0.77143455,1.3030219,0.18652815,6.6666665,45.862068,2.5833333
21090,46.0,4.5,1.0,2.25,7.0,4.75,0.89574921,-0.63730961,0.57827282,50.277779,61.758621,2.0
69419,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-0.38447317,0.85058397,-0.27396086,56.51491865819071,52.02052085354523,2.2995934946341463
87032,32.0,2.5,2.25,3.5,6.0,5.25,0.45060822,0.76388866,-0.51979977,32.0,36.137932,2.8333333
94641,20.0,2.3333333,1.0,4.0,2.5,3.0,0.69218653,4.3040729,-0.71114433,47.777779,44.827587,2.9166667
82728,38.0,3.5,1.75,4.0,6.75,5.75,0.77719194,-0.6172474,-0.75025052,47.944443,59.275864,1.9166666
45076,43.0,4.0,1.0,3.25,6.5,6.75,1.0309479,-0.57110643,-0.73737818,81.0,65.827583,1.4166666
58437,39.0,3.1666667,5.25,5.5,5.5,5.25,-0.98276728,0.86276579,1.0202107,53.555557,60.310345,3.4166667
94862,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.17812566,0.719266,0.029226832,56.51491865819071,52.02052085354523,2.2995934946341463
14606,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.5048573,-0.59039164,-0.78162366,56.51491865819071,52.02052085354523,2.2995934946341463
64075,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,1.0943869,-0.55957115,-0.73416013,56.51491865819071,52.02052085354523,2.2995934946341463
39787,38.0,2.6666667,3.25,4.25,5.0,5.0,-0.26764387,0.38052633,0.19269547,22.555555,11.517241,3.0
82376,40.0,3.5,1.25,3.75,5.75,5.25,-1.6543967,0.27118108,1.2457236,70.944443,79.724136,2.0
44872,32.0,3.8333333,1.0,3.0,6.0,5.75,0.78543252,1.1526511,-0.056881115,83.888885,27.379311,2.25
22199,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.5852429,-0.55956399,-0.68928677,56.51491865819071,52.02052085354523,2.2995934946341463
57325,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.5746979,-0.55627006,-0.6888569,56.51491865819071,52.02052085354523,2.2995934946341463
53776,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.4468998477706488e-09,1.6494594575556075e-09,1.639427651750898e-09,56.51491865819071,52.02052085354523,2.2995934946341463
58633,39.0,2.6666667,1.0,2.5,7.0,5.75,0.27552387,-1.0003661,0.99418068,61.722221,60.689655,2.6666667
27306,44.0,3.3333333,1.5,1.25,6.5,6.5,1.0020524,-0.83511031,0.39558786,94.777779,84.586205,1.4166666
80607,35.0,2.5,1.0,5.0,5.75,4.25,0.96305496,4.4941382,1.4322811,80.555557,77.586205,2.25
73143,38.0,2.6666667,2.5,4.25,4.5,3.5,0.25935921,0.28960362,0.45418674,45.555557,50.413792,3.0833333
35797,39.0,3.6666667,1.0,2.5,5.0,3.25,0.90142024,0.17182642,-0.42777172,56.333332,52.02052085354523,2.2995934946341463
46365,47.0,2.8333333,2.25,4.75,6.5,5.5,-1.8194796,0.50111276,-0.92408377,32.611111,89.758621,2.75
30596,31.0,2.1666667,1.0,1.0,1.0,1.0,0.40284696,2.8324649,1.3618923,69.444443,45.275864,3.25
74492,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.9508816,-0.81495392,0.35356531,56.51491865819071,52.02052085354523,2.2995934946341463
76791,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.88345581,-0.57642412,-0.75302064,56.51491865819071,52.02052085354523,2.2995934946341463
21348,44.0,3.6666667,1.5,2.75,6.75,6.5,0.81880546,-0.19323698,-0.33323139,55.722221,55.379311,1.5833334
23287,37.0,3.3333333,3.0,3.75,5.0,5.25,-0.44134131,0.97544229,1.1842014,39.888889,76.137932,2.9166667
14763,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.8843442,0.40763307,-0.073345043,56.51491865819071,52.02052085354523,2.2995934946341463
22066,41.0,3.0,2.25,3.25,3.75,4.0,0.24320541,-0.26315635,1.3264877,13.222222,7.6551723,3.0
28247,30.0,2.6666667,1.0,3.0,6.5,6.5,0.92404735,-0.72517806,0.62576675,60.444443,56.413792,3.5
72873,44.0,3.8333333,2.25,4.25,6.0,7.0,0.66464984,-0.71898288,-0.20969407,100.0,76.379311,2.0
67544,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.78268504,0.42122844,-1.0035355,56.51491865819071,52.02052085354523,2.2995934946341463
51760,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-0.85181862,0.16200204,-0.66588354,56.51491865819071,52.02052085354523,2.2995934946341463
72806,42.0,4.0,1.5,3.5,6.0,6.0,0.53649473,0.35199744,0.16633087,51.444443,35.448277,2.75
98766,49.0,3.0,2.0,1.25,5.75,6.0,-0.66946912,-0.54633111,-0.6996063,63.888889,92.896553,1.75
60997,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.94844437,2.2598958,-0.94976866,56.51491865819071,52.02052085354523,2.2995934946341463
36038,36.0,2.6666667,1.25,3.25,6.75,5.5,-1.6024863,-0.42484507,-0.23487702,87.222221,53.862068,2.9166667
39146,36.0,3.3333333,2.0,3.0,4.75,4.75,0.39177716,1.272822,1.0460423,43.833332,53.413792,2.8333333
60963,31.0,3.3333333,1.0,1.75,5.0,4.75,-1.8784881,-0.66886061,1.4757253,40.388889,40.517242,2.3333333
67918,39.0,3.1666667,1.0,1.25,3.75,4.0,0.55926239,-0.1045793,0.19195913,29.222221,51.344826,2.25
34467,40.0,3.8333333,2.75,3.5,6.0,6.0,1.0068961,-0.40969667,0.28619212,80.722221,60.413792,1.6666666
41268,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.5514369,0.03947195,1.0880153,56.51491865819071,52.02052085354523,2.2995934946341463
90692,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.77719194,-0.6172474,-0.75025052,56.51491865819071,52.02052085354523,2.2995934946341463
32668,31.0,2.5,3.0,4.5,5.25,4.5,0.48584402,-0.21992947,0.82177383,53.277779,54.724136,2.5
59673,43.0,4.0,1.0,3.0,4.5,3.0,1.0103338,-0.55335361,-0.74658448,32.833332,31.137932,2.5833333
74899,34.0,3.8333333,4.75,6.25,6.75,6.25,-0.81529534,-0.54837328,-0.72279859,84.666664,81.482758,1.9166666
81807,46.0,3.6666667,1.0,1.75,6.25,6.75,0.13413557,-0.79582411,0.13840266,75.0,57.931034,1.75
77187,27.0,3.0,1.0,2.5,6.25,6.0,-0.15398288,1.6698097,1.8731329,87.944443,79.862068,2.75
91176,25.0,3.1666667,1.0,1.0,2.0,1.75,0.53672552,1.7808555,0.092880324,12.277778,60.103447,2.75
22292,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-0.088049866,0.33543816,0.15314353,56.51491865819071,52.02052085354523,2.2995934946341463
35011,35.0,2.8333333,1.0,1.5,1.75,2.5,0.9068445,0.33196536,0.15153955,1.7777778,37.517242,2.0
10115,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.2751404,-0.77795643,0.091206305,56.51491865819071,52.02052085354523,2.2995934946341463
35416,31.0,3.0,1.25,3.25,4.5,4.25,0.97914565,-1.0245186,1.2273661,50.888889,47.793102,3.1666667
89710,31.0,2.5,1.75,4.0,6.0,5.5,1.036189,2.5858059,0.40903649,60.444443,29.25926,1.6666666
97596,34.0,3.5,1.0,3.0,7.0,7.0,-1.6574346,-0.57870156,-0.65596223,70.666664,59.137932,2.0833333
39129,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.4468998477706488e-09,1.6494594575556075e-09,1.639427651750898e-09,56.51491865819071,52.02052085354523,2.2995934946341463
57359,34.0,3.5,2.75,4.75,6.5,4.25,-1.3189831,0.88445455,0.014127281,47.777779,48.275864,2.4166667
17308,38.0,3.0,1.5,3.0,5.0,4.75,0.56408465,0.17915219,-1.0004023,61.111111,50.793102,2.1666667
51851,46.0,2.3333333,1.0,2.0,5.5,5.75,-0.42686993,-0.97974777,1.009883,87.0,84.965515,1.9166666
35855,44.0,3.3333333,2.0,2.5,6.25,6.0,-0.90952903,-0.44070768,-0.48244879,56.51491865819071,71.172417,2.9166667
67334,30.0,2.3333333,1.0,1.75,2.0,2.0,-1.388301,1.1591609,0.0077798781,2.3333333,52.02052085354523,3.75
60230,15.0,1.0,2.25,3.5,6.5,5.25,-1.0352035,0.68585533,0.04481601,51.555557,58.551723,2.6666667
77838,47.0,3.5,2.25,3.25,6.0,4.75,0.31403658,-0.69760424,-0.21590915,50.444443,50.827587,2.0
37371,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.2006717,-0.30824426,-0.7341134,56.51491865819071,52.02052085354523,2.2995934946341463
57292,44.0,3.8333333,2.0,3.0,6.75,6.75,0.59715915,-0.56260961,-0.72580492,78.666664,66.758621,2.1666667
90447,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-0.93330407,-0.30439624,0.81190515,56.51491865819071,52.02052085354523,2.2995934946341463
56798,49.0,3.6666667,1.0,2.75,6.75,6.75,-0.33385742,-0.5571512,-0.70587653,96.944443,92.241379,1.8333334
28827,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.37794662,-0.86121923,0.39750686,56.51491865819071,52.02052085354523,2.2995934946341463
23115,43.0,3.6666667,4.25,4.25,6.75,7.0,-0.15230826,-0.323706,-0.82018793,91.833336,75.551727,2.0
77872,39.0,3.6666667,2.0,3.0,6.5,6.0,-0.32270667,-0.45724812,-0.47433674,69.555557,49.344826,2.0
43114,38.0,3.6666667,2.75,3.25,4.75,4.0,0.51310605,-0.55639201,-0.73822933,35.944443,57.413792,2.6666667
72348,39.0,3.5,2.0,3.5,6.0,5.5,0.24126951,-0.50996691,-0.21070504,40.944443,45.103447,2.0
15707,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,1.1578259,-0.54803592,-0.73094201,56.51491865819071,52.02052085354523,2.2995934946341463
63122,48.0,2.5,2.25,1.75,5.25,6.0,0.046550836,-0.60565501,0.28971404,92.611115,77.482758,1.5833334
89607,34.0,3.0,5.5,2.5,5.5,5.5,-0.33768269,0.097388633,0.70062089,51.388889,58.586208,3.0
59900,40.0,3.3333333,3.0,3.0,5.0,5.0,0.34617773,0.31739166,0.15667664,51.444443,50.517242,3.0
28254,39.0,3.3333333,2.0,3.0,5.0,4.25,0.16227405,0.57827359,0.064526297,68.888885,50.0,2.0833333
56480,41.0,3.5,2.5,4.75,6.0,4.25,0.22364512,0.14391387,0.10097331,39.833332,44.586208,2.1666667
11128,41.0,3.6666667,1.0,2.75,6.5,4.25,-1.8538141,-0.41192776,0.3595663,50.333332,53.413792,2.3333333
47886,29.0,2.8333333,1.0,3.25,6.75,6.75,0.87152517,2.6663678,0.75552487,62.833332,48.068966,1.8333334
28820,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.53004205,0.29513377,0.42874181,56.51491865819071,52.02052085354523,2.2995934946341463
35347,46.0,2.0,3.0,3.25,2.0,2.0,1.0020524,-0.83511031,0.39558786,10.444445,17.758621,1.9166666
45641,33.0,3.5,2.25,1.75,6.25,6.0,-1.8769851,1.2704439,-0.85762531,56.111111,62.896553,2.9166667
25369,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.59211498,1.1322303,1.0210711,56.51491865819071,52.02052085354523,2.2995934946341463
64572,38.0,3.6666667,2.25,3.5,6.0,5.75,0.48902717,-0.58970189,0.33664146,56.388889,53.137932,2.25
31538,44.0,3.8333333,1.0,3.0,5.5,5.25,0.44966704,-0.5679273,-0.74144739,65.5,52.172413,1.8333334
73452,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-0.66067547,0.52866781,-0.38751659,56.51491865819071,52.02052085354523,2.2995934946341463
51475,33.0,2.6666667,2.25,4.0,5.75,6.0,1.11835,-0.88420665,0.68095285,50.055557,42.448277,2.0
28312,30.0,3.3333333,2.75,4.25,5.5,4.75,-1.4833795,0.65631324,0.82471287,35.444443,50.448277,2.75
13486,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.27418962,-0.60859114,-0.77947778,56.51491865819071,52.02052085354523,2.2995934946341463
56805,43.0,3.5,2.75,1.25,6.75,6.5,-1.2190067,-0.71756649,-0.15565984,95.777779,83.551727,1.25
57697,36.0,3.5,2.0,2.75,6.5,5.75,-1.0286393,0.62137419,-0.15397504,58.588234,53.586208,2.0
29718,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,1.0949821,-0.3359482,-0.77544838,56.51491865819071,52.02052085354523,2.2995934946341463
26800,49.0,3.6666667,1.25,3.25,5.75,5.25,0.42953789,-0.34401873,-0.75649005,54.111111,45.310345,1.8333334
60493,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.8817932,0.22420226,0.63807672,56.51491865819071,52.02052085354523,2.2995934946341463
52051,38.0,3.3333333,1.25,5.5,7.0,6.5,0.45603234,-0.55583024,-0.77882797,65.444443,69.724136,1.4166666
30972,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.65231234,-0.36698666,3.4861457,56.51491865819071,52.02052085354523,2.2995934946341463
47142,35.0,3.1666667,1.0,2.75,6.25,5.75,0.37761101,-0.20048793,0.20924042,68.777779,41.172413,2.5833333
69217,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.82766157,-0.41945103,-0.53803629,56.51491865819071,52.02052085354523,2.2995934946341463
69009,35.0,3.6666667,1.75,3.0,6.0,5.5,0.96441597,1.0605221,-0.84985548,35.111111,30.333334,2.6666667
84390,34.0,3.6666667,1.75,4.5,6.25,6.5,0.64517218,-0.1965262,-0.5556587,69.777779,35.896553,1.9166666
74845,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,1.0556582,-0.66098458,-0.19649835,56.51491865819071,52.02052085354523,2.2995934946341463
90905,33.0,3.1666667,3.0,3.5,4.25,5.25,0.78997701,2.9112682,-0.86964154,59.666668,53.517242,3.25
39659,38.0,3.5,1.0,4.0,5.25,2.5,1.1578259,-0.54803592,-0.73094201,37.5,25.724138,2.5833333
62072,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-0.24086596,-0.5870266,-0.79955214,56.51491865819071,52.02052085354523,2.2995934946341463
60396,34.0,3.6666667,1.0,2.0,5.25,5.0,0.93923569,-0.42830297,0.29978102,85.666664,52.517242,2.0
61084,49.0,4.1666665,1.0,1.0,5.5,5.5,-1.8255408,-0.56626642,-0.68081099,94.777779,91.172417,1.4166666
92412,44.0,3.1666667,1.0,2.0,6.25,5.5,0.94047439,-0.7873531,0.10769992,70.333336,63.620689,1.1666666
92038,49.0,3.3333333,1.5,3.5,7.0,6.75,0.76840556,-0.56024808,-0.73421985,84.444443,74.172417,1.4166666
33388,31.0,1.8333334,1.25,4.0,3.75,3.25,0.51379097,-1.4603759,4.7906122,56.5,44.413792,3.1666667
31717,39.0,4.0,2.25,2.5,5.5,5.25,1.0020524,-0.83511031,0.39558786,34.444443,36.137932,3.0833333
18324,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.4585955,-0.59559393,-0.40206966,56.51491865819071,52.02052085354523,2.2995934946341463
86440,41.0,3.3333333,1.25,2.0,5.0,4.75,0.73989034,0.064405851,0.12622529,70.555557,40.620689,2.5
95585,34.0,3.1666667,2.0,2.25,6.0,5.75,0.81173539,-0.86971605,0.38593361,35.444443,70.034485,3.3333333
29792,33.0,3.1666667,2.75,4.5,6.75,6.75,-0.35666093,-0.72356021,0.18886496,59.833332,36.379311,2.6666667
14737,36.0,3.3333333,2.0,1.5,5.75,4.25,0.47366124,3.0661156,-0.123766,27.5,44.655174,3.0
28223,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.33631226,-0.56840688,-0.8215788,56.51491865819071,52.02052085354523,2.2995934946341463
55452,32.0,3.1666667,1.0,4.0,7.0,7.0,1.0337225,0.35503584,0.1579757,100.0,53.448277,2.1666667
20179,34.0,3.3333333,3.0,4.0,5.0,4.75,0.54974455,-0.16824611,0.31342536,54.888889,93.482758,2.0833333
78339,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.09357959,0.34559399,0.10429709,56.51491865819071,52.02052085354523,2.2995934946341463
23696,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.4468998477706488e-09,1.6494594575556075e-09,1.639427651750898e-09,56.51491865819071,52.02052085354523,2.2995934946341463
28653,40.0,3.1666667,6.25,4.75,7.0,7.0,-1.8255408,-0.56626642,-0.68081099,95.277779,97.241379,1.25
84715,33.0,2.6666667,3.0,4.5,3.75,2.75,1.1578259,-0.54803592,-0.73094201,23.222221,39.241379,4.0
95559,47.0,3.3333333,2.75,4.75,5.75,5.0,-0.54478854,-0.57400411,-0.72473705,72.444443,56.689655,1.9166666
30152,33.0,2.5,1.75,3.75,5.75,4.25,1.0508869,0.86926812,0.50290382,57.333332,40.275864,2.8333333
68764,36.0,2.6666667,1.0,3.75,3.75,4.5,-1.4244053,2.0831583,0.28493735,21.888889,34.517242,1.8333334
60367,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-0.9307335,-0.017437341,1.8430986,56.51491865819071,52.02052085354523,2.2995934946341463
36939,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.92404735,-0.72517806,0.62576675,56.51491865819071,52.02052085354523,2.2995934946341463
59592,32.0,3.1666667,1.0,1.75,4.25,3.25,0.59445089,-0.11724922,1.0889761,55.555557,30.103449,3.0833333
22897,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.3513619,0.37522811,0.21902762,56.51491865819071,52.02052085354523,2.2995934946341463
89652,45.0,4.1666665,1.0,1.0,2.5,4.0,0.52503258,-0.59859478,-0.78752369,47.611111,26.965517,2.0833333
28724,37.0,3.5,1.0,2.5,5.5,4.0,-1.8255408,-0.56626642,-0.68081099,51.611111,48.689655,1.8333334
69831,37.0,3.3333333,1.5,2.25,6.0,5.0,0.2535755,-0.59083837,-0.78868413,46.555557,47.793102,2.6666667
59178,45.0,2.3333333,1.0,1.0,5.25,5.25,0.27287325,-0.57994217,-0.82479686,14.5,16.931034,1.5833334
50072,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.61199874,-0.56866771,-0.75418109,56.51491865819071,52.02052085354523,2.2995934946341463
44927,37.0,3.6666667,1.75,3.0,5.0,4.5,0.9452644,0.15453173,-0.11004114,36.444443,36.724136,2.0833333
71894,18.0,2.5,1.0,2.25,5.25,5.25,0.68736702,3.7399013,0.71683294,38.388889,36.206898,3.4166667
76790,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,1.0943869,-0.55957115,-0.73416013,56.51491865819071,52.02052085354523,2.2995934946341463
78428,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,1.0655185,-0.62885547,0.34750542,56.51491865819071,52.02052085354523,2.2995934946341463
66676,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.70663649,-0.99361432,0.92061764,56.51491865819071,52.02052085354523,2.2995934946341463
95930,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.096396826,0.13169101,-0.064903058,56.51491865819071,52.02052085354523,2.2995934946341463
70962,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.6780487,-0.56094873,-0.66516852,56.51491865819071,52.02052085354523,2.2995934946341463
29647,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,0.49400941,0.61473083,2.014045,56.51491865819071,52.02052085354523,2.2995934946341463
30453,36.0,1.6666666,5.25,6.25,7.0,6.5,-0.35422039,1.7372135,2.1907163,67.277779,69.068962,3.0833333
58219,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,-1.8273747,-0.4308393,-0.44744167,56.51491865819071,52.02052085354523,2.2995934946341463
28377,38.16425120772947,3.1690821258454105,1.7942961165048543,3.0940533980582523,5.524878640776699,5.119538834951456,1.0997156,2.0987504,-0.81882918,56.51491865819071,52.02052085354523,2.2995934946341463
