egoid
44869
89411
34591
92552
73158
45963
22138
77941
44873
83005
31439
21899
32249
45375
25536
32037
46558
93699
36875
84011
90646
88008
83566
21090
87032
94641
82728
45076
58437
94862
14606
64075
39787
44872
87783
57325
27306
46365
74492
23287
28247
51760
72806
98766
60997
39146
60963
67918
34467
90692
32668
24079
59673
74899
81807
91176
35011
35416
89710
97596
39129
57359
17308
77838
56798
77872
43114
72348
89607
59900
28254
28820
35347
73452
51475
28312
13486
29718
26800
60493
47142
69217
84390
74845
60396
92412
92038
33388
86440
95585
29792
14737
28223
55452
20179
28653
95559
30152
60367
59592
89652
28724
69831
50072
44927
71894
76790
66676
95930
70962
30453
18677
66047
58682
79834
38052
33133
40021
93858
47810
58196
76663
48224
30137
68318
62246
55424
23576
17522
93485
62617
42137
37305
48013
14571
69057
83542
18222
39738
26858
38826
93504
64232
37404
87330
92028
82248
37001
70492
95543
21380
67106
25495
83612
19122
99978
92566
39414
35987
46373
79341
19591
83536
67608
19735
59207
86083
50766
71089
80980
98462
94455
64302
22688
38815
34525
68404
55569
72885
36574
71193
44070
95374
71985
43125
98117
22989
24883
20650
66815
54956
14847
85453
19827
82918
43382
44344
94215
57144
65072
11910
75438
99733
27407
43794
60216
51437
21932
98206
36385
54030
67993
96543
49800
29296
11002
72850
15134
42531
34062
18111
42646
59097
72912
24833
21971
84502
52123
78783
25197
35872
23270
92716
68679
70125
67192
12029
70745
93856
10237
97448
54098
66156
67177
22540
18611
87328
49497
17183
22408
54435
38293
33785
44310
33009
70005
64157
79395
59863
63419
22913
91313
14511
73962
48969
10153
64296
17569
77036
53518
33953
82986
11402
38610
96610
77711
17020
48676
29885
79167
43710
22455
57443
96469
94579
29257
23518
49539
63904
82490
20335
35031
88185
35344
31175
41167
98325
36963
50666
42617
58793
25125
25548
25966
43581
91551
33657
65656
36117
82587
26320
77532
92515
97844
49790
71592
15181
78657
48154
51495
21793
17932
95026
66800
80429
75149
67709
36552
14301
63138
51298
74632
16654
84768
29134
24029
49086
85503
22119
25172
77134
95490
23253
90079
47584
97990
91429
82269
22842
14279
43177
26857
28327
52302
97050
46418
93002
17470
35180
89142
24898
74413
79352
50976
12156
76485
33239
72570
67574
10469
77789
47024
67015
88882
96828
19245
83748
49915
51865
93787
17270
18707
26718
63347
48826
35925
