egoid,major1rc_5,major2rc_5,degreeintent_5,majorevent_5
44869,507.0,247.33333333333331,"M.D., D.O., D.D.S., or D.V.M.",no
43516,334.6666666666667,255.33333333333331,,
89411,117.0,120.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",
74285,372.3333333333333,129.33333333333334,,
56527,314.0,129.33333333333334,,
16819,337.3333333333333,129.66666666666666,,
34591,117.0,128.0,"Bachelor's degree (B.A., B.S., etc.)",no
89972,313.6666666666667,130.33333333333334,,
92552,305.0,115.0,"Bachelor's degree (B.A., B.S., etc.)",yes
73158,306.0,125.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
45963,503.0,253.0,"M.D., D.O., D.D.S., or D.V.M.",no
22138,507.0,110.0,"M.D., D.O., D.D.S., or D.V.M.",no
90136,281.0,374.0,,
46744,302.0,225.33333333333331,,
77941,302.0,123.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",no
44873,401.0,371.0,"Bachelor's degree (B.A., B.S., etc.)",no
36540,405.6666666666667,213.33333333333331,,
14527,402.0,130.33333333333334,,
83005,131.0,256.3333333333333,"Bachelor's degree (B.A., B.S., etc.)",no
31439,501.0,254.66666666666663,"Bachelor's degree (B.A., B.S., etc.)",no
21899,302.0,129.33333333333334,"Master's Degree (M.A., M.S., MBA, etc.)",no
29232,337.3333333333333,129.33333333333334,,
32249,403.0,124.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
45375,109.0,129.33333333333334,"Bachelor's degree (B.A., B.S., etc.)",no
25536,306.0,129.33333333333334,"Bachelor's degree (B.A., B.S., etc.)",no
32037,402.0,501.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
90476,435.6666666666667,120.66666666666669,,
46558,301.0,247.33333333333331,"Bachelor's degree (B.A., B.S., etc.)",no
24016,371.6666666666667,125.66666666666669,,
52277,402.0,256.3333333333333,,
93699,401.0,255.66666666666663,"Master's Degree (M.A., M.S., MBA, etc.)",no
36875,406.0,114.33333333333331,"Bachelor's degree (B.A., B.S., etc.)",no
84011,503.0,248.33333333333331,"M.D., D.O., D.D.S., or D.V.M.",no
90646,309.0,126.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
88008,303.0,129.33333333333334,"Master's Degree (M.A., M.S., MBA, etc.)",no
88967,340.3333333333333,129.33333333333334,,
46701,335.6666666666667,134.66666666666666,,
83566,134.0,256.3333333333333,Ph.D or Ed.D.,no
21090,305.0,114.33333333333331,Ph.D or Ed.D.,no
69419,468.3333333333333,128.0,,
87032,200.0,124.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
94641,305.0,123.0,Ph.D or Ed.D.,no
82728,510.0,104.0,"M.D., D.O., D.D.S., or D.V.M.",no
45076,403.0,131.0,"Bachelor's degree (B.A., B.S., etc.)",no
58437,309.0,123.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
94862,403.0,501.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
14606,304.0,126.0,"M.D., D.O., D.D.S., or D.V.M.",yes
64075,402.0,130.33333333333334,"Master's Degree (M.A., M.S., MBA, etc.)",no
39787,307.0,109.0,Ph.D or Ed.D.,no
82376,247.66666666666663,256.3333333333333,,
44872,507.0,135.0,"M.D., D.O., D.D.S., or D.V.M.",no
87783,401.0,125.0,J.D. (Law),no
22199,403.3333333333333,129.33333333333334,,
47498,312.3333333333333,107.33333333333331,,
57325,503.0,123.0,Ph.D or Ed.D.,no
53776,384.0,137.0,,
58633,314.3333333333333,129.33333333333334,,
27306,507.0,238.66666666666663,"Master's Degree (M.A., M.S., MBA, etc.)",no
80607,348.6666666666667,125.33333333333331,,
73143,439.3333333333333,124.66666666666669,,
35797,244.66666666666663,129.33333333333334,,
46365,511.0,256.3333333333333,"M.D., D.O., D.D.S., or D.V.M.",no
30596,335.0,123.66666666666669,,
31045,336.6666666666667,248.33333333333331,,
74492,511.0,514.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
76791,308.0,122.66666666666669,,
21348,337.3333333333333,125.0,,
23287,100.0,124.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",no
14763,271.0,337.6666666666667,,
22066,382.6666666666667,128.66666666666666,,
64058,303.3333333333333,123.33333333333331,,
28247,200.0,124.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",yes
72873,402.3333333333333,256.3333333333333,,
67544,373.0,132.66666666666666,,
76810,242.33333333333331,116.66666666666669,,
51760,306.0,380.6666666666667,Ph.D or Ed.D.,no
72806,109.0,121.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
98766,403.0,112.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
23042,312.3333333333333,243.0,,
60997,309.0,131.66666666666666,"Bachelor's degree (B.A., B.S., etc.)",no
36038,371.3333333333333,246.0,,
39146,503.0,126.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
60963,314.3333333333333,123.0,,
67918,303.0,123.0,"Bachelor's degree (B.A., B.S., etc.)",no
34467,507.0,124.66666666666669,"M.D., D.O., D.D.S., or D.V.M.",no
42132,437.0,122.33333333333331,,
41268,439.6666666666667,257.6666666666667,,
90692,102.0,109.0,J.D. (Law),no
32668,109.0,130.0,"Bachelor's degree (B.A., B.S., etc.)",yes
24079,302.0,257.6666666666667,"Bachelor's degree (B.A., B.S., etc.)",no
59673,303.0,120.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",no
74899,509.0,123.0,"M.D., D.O., D.D.S., or D.V.M.",no
48891,378.0,126.66666666666669,,
81807,302.0,123.66666666666669,Ph.D or Ed.D.,no
77187,471.0,253.0,,
91176,508.0,506.0,Ph.D or Ed.D.,no
22292,470.3333333333333,222.0,,
35011,402.0,128.0,"Bachelor's degree (B.A., B.S., etc.)",no
76785,406.0,122.33333333333331,,
60903,437.0,121.33333333333331,,
10115,204.0,122.66666666666669,,
35416,309.0,247.33333333333331,"Bachelor's degree (B.A., B.S., etc.)",no
89710,128.0,132.0,J.D. (Law),no
97596,405.0,119.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
39129,510.0,134.66666666666666,"M.D., D.O., D.D.S., or D.V.M.",no
57359,503.0,117.66666666666669,"M.D., D.O., D.D.S., or D.V.M.",no
17308,503.0,131.0,"M.D., D.O., D.D.S., or D.V.M.",no
51851,438.6666666666667,124.66666666666669,,
35855,436.3333333333333,378.3333333333333,,
67334,372.6666666666667,116.66666666666669,,
60230,407.0,131.33333333333334,,
77838,403.0,130.33333333333334,"Bachelor's degree (B.A., B.S., etc.)",no
37371,381.3333333333333,120.33333333333331,,
57292,206.0,118.33333333333331,,
66406,216.33333333333331,119.66666666666669,,
90447,339.6666666666667,120.66666666666669,,
56798,128.0,257.6666666666667,J.D. (Law),yes
28827,336.0,122.33333333333331,,
23115,368.0,123.66666666666669,,
77872,304.0,118.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
