egoid,major1rc_6,major2rc_6,degreeintent_6,majorevent_6
44869,507.0,115.0,"M.D., D.O., D.D.S., or D.V.M.",no
43516,337.0,129.66666666666666,,
89411,314.3333333333333,110.66666666666669,,
74285,253.0,123.0,,
56527,180.66666666666663,123.0,,
16819,402.3333333333333,129.66666666666666,,
34591,215.33333333333331,118.33333333333331,,
89972,249.66666666666663,207.0,,
92552,305.0,108.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",yes
73158,306.0,240.66666666666663,"Bachelor's degree (B.A., B.S., etc.)",no
45963,503.0,115.0,"M.D., D.O., D.D.S., or D.V.M.",yes
22138,507.0,110.0,"M.D., D.O., D.D.S., or D.V.M.",no
90136,314.3333333333333,244.66666666666663,,
46744,302.3333333333333,222.0,,
77941,302.0,109.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",no
44873,401.0,242.0,"Bachelor's degree (B.A., B.S., etc.)",no
36540,473.3333333333333,213.33333333333331,,
14527,401.6666666666667,122.66666666666669,,
83005,131.0,113.0,"Bachelor's degree (B.A., B.S., etc.)",no
31439,501.0,116.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",no
21899,302.0,116.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",no
29232,337.3333333333333,123.0,,
32249,346.6666666666667,117.66666666666669,,
45375,339.6666666666667,122.0,,
25536,340.6666666666667,124.33333333333331,,
32037,404.6666666666667,117.66666666666669,,
90476,472.0,241.33333333333331,,
46558,301.0,249.33333333333331,"Bachelor's degree (B.A., B.S., etc.)",no
24016,404.6666666666667,119.33333333333331,,
52277,271.0,250.0,,
93699,401.0,108.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
36875,406.0,108.0,"Bachelor's degree (B.A., B.S., etc.)",no
84011,503.0,109.66666666666669,"M.D., D.O., D.D.S., or D.V.M.",no
90646,309.0,116.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",yes
88008,303.0,116.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
88967,383.0,118.33333333333331,,
46701,402.0,116.33333333333331,,
83566,134.0,116.66666666666669,Ph.D or Ed.D.,no
21090,305.0,108.0,"Bachelor's degree (B.A., B.S., etc.)",no
69419,246.33333333333331,113.66666666666669,,
87032,346.3333333333333,116.66666666666669,,
94641,305.0,109.66666666666669,Ph.D or Ed.D.,no
82728,510.0,104.0,"M.D., D.O., D.D.S., or D.V.M.",no
45076,405.0,116.66666666666669,"Bachelor's degree (B.A., B.S., etc.)",no
58437,309.0,116.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",yes
94862,313.0,119.33333333333331,,
14606,304.0,116.66666666666669,"M.D., D.O., D.D.S., or D.V.M.",no
64075,402.0,116.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
39787,346.6666666666667,117.33333333333331,,
82376,255.33333333333331,120.66666666666669,,
44872,507.0,113.33333333333331,"M.D., D.O., D.D.S., or D.V.M.",no
87783,242.33333333333331,111.33333333333331,,
22199,403.3333333333333,123.0,,
47498,336.3333333333333,107.33333333333331,,
57325,503.0,123.0,Other,yes
53776,316.0,218.66666666666663,"Bachelor's degree (B.A., B.S., etc.)",no
58633,316.6666666666667,116.66666666666669,,
27306,507.0,249.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
80607,348.6666666666667,121.33333333333331,,
73143,314.3333333333333,120.66666666666669,,
35797,313.0,123.0,,
46365,511.0,240.33333333333331,"M.D., D.O., D.D.S., or D.V.M.",yes
30596,403.3333333333333,123.66666666666669,,
31045,472.3333333333333,248.33333333333331,,
74492,511.0,514.0,"Bachelor's degree (B.A., B.S., etc.)",no
76791,174.0,247.0,,
21348,401.3333333333333,126.33333333333331,,
23287,279.3333333333333,116.66666666666669,,
14763,279.0,117.66666666666669,,
22066,382.6666666666667,126.33333333333331,,
64058,371.3333333333333,109.33333333333331,,
28247,279.3333333333333,248.33333333333331,,
72873,404.6666666666667,250.0,,
67544,256.3333333333333,126.33333333333331,,
76810,242.33333333333331,116.66666666666669,,
51760,306.0,109.66666666666669,Ph.D or Ed.D.,no
72806,109.0,113.33333333333331,"Bachelor's degree (B.A., B.S., etc.)",no
98766,403.0,112.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
23042,312.3333333333333,243.0,,
60997,309.0,116.33333333333331,"Bachelor's degree (B.A., B.S., etc.)",no
36038,110.0,129.0,"M.D., D.O., D.D.S., or D.V.M.",yes
39146,503.0,123.33333333333331,Ph.D or Ed.D.,no
60963,316.6666666666667,116.66666666666669,,
67918,303.0,109.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",no
34467,507.0,116.66666666666669,"M.D., D.O., D.D.S., or D.V.M.",no
42132,437.0,115.0,,
41268,473.3333333333333,124.0,,
90692,249.0,116.66666666666669,,
32668,109.0,130.0,J.D. (Law),no
24079,302.0,247.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
59673,303.0,118.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
74899,509.0,116.66666666666669,Ph.D or Ed.D.,yes
48891,377.6666666666667,114.66666666666669,,
81807,302.0,124.66666666666669,Ph.D or Ed.D.,no
77187,471.3333333333333,250.0,,
91176,508.0,506.0,Ph.D or Ed.D.,no
22292,339.3333333333333,222.0,,
35011,402.0,128.0,J.D. (Law),yes
76785,406.0,109.33333333333331,,
60903,371.3333333333333,113.0,,
10115,304.3333333333333,122.66666666666669,,
35416,309.0,249.0,"Bachelor's degree (B.A., B.S., etc.)",no
89710,128.0,132.0,"Bachelor's degree (B.A., B.S., etc.)",no
97596,405.0,113.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
39129,403.3333333333333,116.33333333333331,,
57359,503.0,109.66666666666669,"M.D., D.O., D.D.S., or D.V.M.",no
17308,503.0,131.0,"M.D., D.O., D.D.S., or D.V.M.",no
51851,313.6666666666667,116.66666666666669,,
35855,341.3333333333333,250.0,,
67334,315.0,207.66666666666663,,
60230,310.0,349.3333333333333,,
77838,188.33333333333331,116.66666666666669,,
37371,384.0,118.0,,
57292,241.0,116.66666666666669,,
66406,215.33333333333331,109.33333333333331,,
90447,347.0,109.66666666666669,,
56798,382.6666666666667,251.33333333333331,,
28827,239.0,213.0,,
23115,368.0,123.66666666666669,,
77872,304.0,117.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
43114,310.6666666666667,116.66666666666669,,
72348,507.0,109.66666666666669,"Master's Degree (M.A., M.S., MBA, etc.)",yes
15707,402.0,133.66666666666666,,
45776,373.6666666666667,239.33333333333331,,
63122,338.3333333333333,109.66666666666669,,
27169,407.3333333333333,122.66666666666669,,
89607,305.0,113.0,"Bachelor's degree (B.A., B.S., etc.)",no
59900,340.0,117.33333333333331,,
