egoid,major1rc_4,major2rc_4,majorevent_4
32919,370.0,124.66666666666669,
10153,511.0,135.0,no
79731,406.0,250.0,yes
63611,380.0,116.33333333333331,
64296,506.0,135.0,yes
23487,371.6666666666667,124.0,
17569,309.0,126.33333333333331,no
77036,303.0,248.0,no
53518,403.0,124.0,no
92340,255.0,115.0,
37485,473.3333333333333,122.66666666666669,
33953,131.0,117.66666666666669,no
53333,315.0,224.33333333333331,
82986,302.0,137.0,no
61772,279.3333333333333,216.66666666666663,
47280,335.3333333333333,123.66666666666669,
70566,116.0,128.0,no
82964,313.3333333333333,123.0,
11402,131.0,406.0,no
38610,501.0,311.6666666666667,yes
96610,131.0,125.66666666666669,no
77711,403.0,109.0,no
48505,280.0,117.66666666666669,
78667,368.6666666666667,121.0,
17020,305.0,304.0,no
48676,507.0,249.66666666666663,no
29885,109.0,131.0,no
32976,212.66666666666663,215.66666666666663,
79167,116.0,128.0,no
65061,216.0,115.0,
43710,401.0,340.6666666666667,no
61389,314.6666666666667,115.0,
22455,128.0,214.0,no
82819,370.0,119.66666666666669,
67771,248.66666666666663,126.33333333333331,
57443,507.0,214.66666666666663,yes
96469,128.0,135.0,no
94579,512.0,247.0,no
29257,508.0,403.0,no
23518,137.0,506.0,no
80484,439.3333333333333,121.66666666666669,
49539,134.0,222.66666666666663,no
63904,504.0,104.0,no
82490,401.0,222.0,no
20335,305.0,246.0,no
35031,406.0,108.0,no
88185,137.0,134.0,no
35344,302.0,216.33333333333331,no
31175,128.0,216.33333333333331,no
41167,334.6666666666667,247.33333333333331,
98325,109.0,124.0,no
36963,438.0,372.3333333333333,
50666,137.0,140.0,no
98624,247.33333333333331,205.0,
42617,507.0,115.33333333333331,yes
58793,128.0,140.0,no
25125,131.0,124.0,no
25548,302.0,214.0,no
25966,346.0,247.66666666666663,
95444,313.6666666666667,123.66666666666669,
96689,137.0,135.0,no
22587,404.0,215.66666666666663,
43581,313.0,220.66666666666663,
75578,255.0,109.66666666666669,
43507,277.3333333333333,241.66666666666663,
91551,279.0,212.33333333333331,
30676,313.0,248.33333333333331,
19030,436.3333333333333,259.3333333333333,
33657,117.0,124.0,no
76521,378.6666666666667,116.66666666666669,
52848,348.0,124.66666666666669,
40231,380.6666666666667,248.33333333333331,
65656,337.0,202.33333333333331,
30610,472.3333333333333,348.6666666666667,
36117,506.0,124.66666666666669,no
82587,401.0,405.0,no
14690,346.0,404.6666666666667,
40569,347.3333333333333,239.66666666666663,
97021,213.66666666666663,253.0,
26320,248.66666666666663,216.33333333333331,
77532,110.0,131.0,no
92515,501.0,109.0,yes
97844,301.0,126.33333333333331,no
81647,314.0,206.33333333333331,
33127,348.0,115.33333333333331,
45958,472.6666666666667,116.66666666666669,
49790,200.0,348.3333333333333,no
74251,137.33333333333334,209.33333333333331,
28326,373.3333333333333,341.6666666666667,
20507,375.0,250.33333333333331,
71592,279.6666666666667,123.0,
15181,502.0,247.0,no
70209,344.6666666666667,126.33333333333331,
78657,200.0,124.0,no
21887,128.0,132.66666666666666,no
48154,507.0,248.0,no
92953,271.3333333333333,250.66666666666663,
90192,218.0,255.33333333333331,
51495,309.0,115.33333333333331,yes
34344,336.6666666666667,119.0,
21793,309.0,124.0,yes
37218,305.0,118.33333333333331,yes
17932,125.0,124.0,no
95026,220.66666666666663,123.0,
66800,438.3333333333333,116.33333333333331,
73693,176.0,122.33333333333331,
80429,247.33333333333331,501.0,no
75149,130.0,406.0,no
61659,255.0,126.33333333333331,
81420,401.0,403.0,yes
33740,507.0,124.0,yes
37979,338.0,126.33333333333331,
87192,345.3333333333333,125.0,
67709,111.0,108.0,no
36552,309.0,249.66666666666663,no
14301,503.0,248.0,no
36384,371.0,250.33333333333331,
63138,502.0,510.0,no
51298,304.0,217.0,no
74632,502.0,213.66666666666663,no
16654,117.0,128.0,no
54394,174.33333333333334,130.33333333333334,
84768,507.0,124.0,no
29134,278.0,216.0,no
24029,506.0,259.0,no
35361,309.0,250.33333333333331,no
87056,279.6666666666667,246.66666666666663,
49086,406.0,214.0,yes
67917,436.3333333333333,121.0,
85503,301.0,246.0,no
60008,336.3333333333333,222.33333333333331,
66542,402.6666666666667,117.0,
55881,243.66666666666663,215.0,
86265,245.66666666666663,247.66666666666663,
10732,404.0,405.0,no
22119,407.0,181.33333333333331,
50797,335.6666666666667,117.0,
39564,271.6666666666667,126.33333333333331,no
39285,346.0,118.33333333333331,
22460,371.6666666666667,119.66666666666669,
25172,406.0,108.0,no
77134,273.6666666666667,218.66666666666663,
22143,306.6666666666667,346.3333333333333,
93766,369.6666666666667,507.0,
45097,316.6666666666667,118.33333333333331,
26289,370.3333333333333,115.0,
95490,309.0,221.66666666666663,no
66979,436.6666666666667,124.0,
23253,507.0,118.33333333333331,no
12900,509.6666666666667,216.66666666666663,
90079,304.0,124.0,no
47584,511.0,208.33333333333331,no
97990,401.0,506.0,no
39248,346.0,303.3333333333333,
29354,403.6666666666667,208.33333333333331,
25743,221.66666666666663,339.6666666666667,
91429,311.6666666666667,253.66666666666663,
82269,109.0,135.0,no
22842,306.0,239.66666666666663,no
31311,402.6666666666667,115.33333333333331,
32423,473.6666666666667,303.3333333333333,
33084,404.3333333333333,314.6666666666667,
14279,401.0,109.0,no
91932,255.33333333333331,116.0,
32404,278.0,126.33333333333331,
73577,403.0,100.0,no
70561,278.0,115.0,
43177,128.0,314.0,no
36501,345.3333333333333,216.0,
26857,305.0,114.0,no
28327,117.0,222.66666666666663,no
42674,215.66666666666663,222.0,
79897,220.33333333333331,238.66666666666663,
64978,315.0,124.66666666666669,
70434,346.3333333333333,246.66666666666663,
52302,511.0,222.66666666666663,no
97050,507.0,221.66666666666663,no
46418,507.0,124.0,yes
86691,312.0,246.66666666666663,
93002,503.0,506.0,yes
81930,216.33333333333331,115.33333333333331,
56543,110.0,111.0,no
92618,240.33333333333331,108.0,
17470,306.0,122.33333333333331,no
74211,181.0,242.0,
35180,137.0,110.0,no
89142,403.0,401.0,yes
24898,302.0,510.0,no
74413,507.0,246.66666666666663,no
38824,340.6666666666667,116.0,
51723,237.33333333333331,236.66666666666663,
79352,270.6666666666667,213.66666666666663,
30814,370.6666666666667,250.66666666666663,
90502,216.0,115.33333333333331,
94456,371.6666666666667,215.66666666666663,
70661,475.0,112.66666666666669,
50976,305.0,124.0,no
55533,219.66666666666663,250.0,
12156,335.3333333333333,123.0,
76485,116.0,129.0,no
33239,510.0,214.0,no
72570,212.33333333333331,120.0,
67574,302.0,343.6666666666667,no
42231,346.0,216.0,
44639,404.3333333333333,250.66666666666663,
64072,241.0,219.66666666666663,
84960,246.33333333333331,207.0,
43809,278.6666666666667,216.33333333333331,
27941,473.6666666666667,124.0,
31033,342.3333333333333,438.6666666666667,
39301,277.0,118.33333333333331,
10469,510.0,216.33333333333331,no
77789,109.0,124.0,yes
47024,311.6666666666667,123.66666666666669,
88582,134.0,126.33333333333331,no
73897,302.3333333333333,247.66666666666663,
83470,255.0,213.0,
67015,501.0,132.66666666666666,no
26272,502.0,124.0,no
21909,437.0,248.33333333333331,
88882,403.0,114.66666666666669,no
62510,246.33333333333331,249.0,
96828,403.0,114.66666666666669,no
64406,172.66666666666666,242.0,
31985,307.3333333333333,116.66666666666669,
91337,300.6666666666667,250.66666666666663,
87664,277.3333333333333,246.66666666666663,
19245,403.0,109.0,no
83748,401.0,112.0,no
49915,309.0,248.0,no
51865,278.6666666666667,118.33333333333331,
78407,305.0,124.0,no
93787,507.0,124.0,no
52621,313.3333333333333,247.0,
38914,302.0,123.66666666666669,
37594,270.3333333333333,123.66666666666669,
19833,335.6666666666667,115.33333333333331,
17270,200.0,126.33333333333331,no
40864,511.0,109.0,no
38313,437.0,128.0,
55340,439.3333333333333,115.33333333333331,
18707,279.3333333333333,124.0,
73807,277.6666666666667,374.0,
26718,278.6666666666667,118.33333333333331,
63347,502.0,249.66666666666663,no
35824,247.33333333333331,213.66666666666663,
48826,304.0,125.0,no
11454,474.3333333333333,256.6666666666667,
93246,189.0,126.33333333333331,
75341,312.0,114.33333333333331,
35925,403.0,501.0,no
