egoid,SelfEsteem_1_8,SelfEsteem_2_8,SelfEsteem_3_8,SelfEsteem_4_8,SelfEsteem_5_8,SelfEsteem_6_8,SelfEsteem_7_8,SelfEsteem_8_8,SelfEsteem_9_8,SelfEsteem_10_8,SelfEsteem_8,lonely_1_8,lonely_2_8,lonely_3_8,lonely_4_8,lonely_5_8,lonely_6_8,lonely_7_8,lonely_8_8,lonely_9_8,lonely_10_8,lonely_11_8,lonely_12_8,lonely_13_8,lonely_14_8,lonely_15_8,selsa_rom_8,selsa_fam_8,selsa_soc_8,Trust_1_8,Trust_2_8,Trust_3_8,Trust_4_8,Trust_5_8,Trust_6_8,Trust_8,SelfReg_1_8,SelfReg_3_8,SelfReg_4_8,SelfReg_5_8,SelfReg_6_8,SelfReg_7_8,SelfReg_8_8,SelfReg_9_8,SelfReg_10_8,SelfReg_11_8,SelfReg_12_8,SelfReg_13_8,selfreg_scale_8
73577,,,,,,,,,,,35.666666666666664,,,,,,,,,,,,,,,,-0.7593752433333334,0.5553638866666667,0.8752807076666667,,,,,,,2.722222233333333,,,,,,,,,,,,,2.583333333333333
43177,,,,,,,,,,,38.66666666666666,,,,,,,,,,,,,,,,-0.7513045766666666,0.9650196066666666,1.0473314933333333,,,,,,,3.055555566666667,,,,,,,,,,,,,2.3611111
36501,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,-0.01729156,0.800473447,0.6801658600000001,,,,,,,3.111111133333333,,,,,,,,,,,,,2.1388889
26857,Agree,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,41.0,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,-0.19660701,-1.092503,0.997217,Agree,Neither Agree or Disagree,Disagree,Agree,Neither Agree or Disagree,Agree,3.6666667,Disagree,Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0833333
28327,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,34.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.4105052,-0.61806637,-0.81795275,Agree,Neither Agree or Disagree,Disagree,Agree,Neither Agree or Disagree,Strongly Disagree,3.8333333,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,2.4166667
42674,,,,,,,,,,,38.66666666666666,,,,,,,,,,,,,,,,-0.7513045766666666,0.9650196066666666,1.0473314933333333,,,,,,,3.111111133333333,,,,,,,,,,,,,2.1388889
79897,,,,,,,,,,,37.333333333333336,,,,,,,,,,,,,,,,0.4476041533333333,0.33655305,0.6068407433333334,,,,,,,2.500000033333333,,,,,,,,,,,,,2.550505033333333
64978,,,,,,,,,,,37.333333333333336,,,,,,,,,,,,,,,,-0.8922544066666666,-0.4002048966666667,1.37676992,,,,,,,2.944444466666667,,,,,,,,,,,,,2.222222233333333
52302,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,38.0,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-0.99736714,0.33828577,0.19284798,Disagree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,2.8333333,Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,3.6666667
97050,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,0.0277169899999999,0.71738473,0.75169334,,,,,,,2.8888889,,,,,,,,,,,,,2.444444433333333
46418,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,-0.7517148766666667,0.5991459800000001,0.6904757133333334,,,,,,,2.944444433333333,,,,,,,,,,,,,2.583333333333333
86691,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,0.1383704533333332,-0.5434420733333333,-0.7549508399999999,,,,,,,3.3888889,,,,,,,,,,,,,2.1388888666666666
93002,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,30.0,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-1.1312839,-0.35583246,0.049383823,Agree,Agree,Strongly disagree,Agree,Agree,Agree,3.5,Disagree,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Agree,2.3333333
56543,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,-1.0420180233333334,-0.0301078733333333,-0.2193599566666666,,,,,,,3.166666633333333,,,,,,,,,,,,,2.25
92618,,,,,,,,,,,44.333333333333336,,,,,,,,,,,,,,,,0.7804574433333333,0.1725773799999999,-0.4748746266666666,,,,,,,3.444444433333333,,,,,,,,,,,,,2.055555566666667
17470,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.5964564600000001,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
74211,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,-0.44989717,-0.5375285566666667,-0.7244187599999999,,,,,,,3.6111111,,,,,,,,,,,,,2.3611111
35180,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.59645646,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
89142,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.5964564600000001,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
24898,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,-0.7517148766666667,0.5991459800000001,0.6904757133333334,,,,,,,2.944444433333333,,,,,,,,,,,,,2.583333333333333
74413,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,-0.44989717,-0.5375285566666667,-0.7244187599999999,,,,,,,3.6111111,,,,,,,,,,,,,2.3611111
38824,,,,,,,,,,,38.66666666666666,,,,,,,,,,,,,,,,0.33463677,-0.4992119466666667,0.48354113,,,,,,,2.666666633333333,,,,,,,,,,,,,1.8055555666666665
51723,Agree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,34.0,Strongly Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Disagree,Somewhat Agree,Agree,Somewhat Agree,Agree,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,1.1166172,1.7496579,-0.076015107,Strongly disagree,Strongly Disagree,Agree,Neither Agree or Disagree,Strongly Disagree,Disagree,1.6666666,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.0
79352,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,31.0,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,-1.1083125,-0.79272377,-0.067709245,Agree,Disagree,Disagree,Disagree,Neither Agree or Disagree,Agree,3.5,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,2.0
30814,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,-0.2699707566666666,-0.16226416,0.122564417,,,,,,,3.333333333333333,,,,,,,,,,,,,2.0277778
90502,,,,,,,,,,,38.66666666666666,,,,,,,,,,,,,,,,0.2918932933333333,0.8218662366666667,0.11258259,,,,,,,3.3888889,,,,,,,,,,,,,2.694444466666667
94456,,,,,,,,,,,43.66666666666666,,,,,,,,,,,,,,,,-0.4766967666666667,-0.6298949166666666,-0.6774095899999999,,,,,,,3.333333333333333,,,,,,,,,,,,,2.4722222
70661,,,,,,,,,,,42.66666666666666,,,,,,,,,,,,,,,,-0.3981196466666667,-0.3100357,-0.3989805533333332,,,,,,,3.1111111,,,,,,,,,,,,,2.6666666666666665
50976,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.5964564600000001,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
55533,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.59645646,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
12156,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,0.1996578,1.3867730533333331,0.874845341,,,,,,,2.555555533333333,,,,,,,,,,,,,2.75
76485,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,42.0,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,-1.154951,0.1243422,-0.89319521,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,2.0
33239,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,41.0,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Agree,Somewhat Agree,Agree,Somewhat Agree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Agree,1.2577361,0.39463466,0.54877448,Agree,Disagree,Disagree,Agree,Neither Agree or Disagree,Agree,3.8333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,2.0833333
72570,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.5964564600000001,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
67574,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,36.0,Strongly Agree,Strongly Agree,Disagree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.1879365,-0.47202203,-0.19019184,Disagree,Agree,Agree,Agree,Agree,Agree,2.6666667,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,2.5
42231,,,,,,,,,,,43.333333333333336,,,,,,,,,,,,,,,,0.2807566833333333,-0.301725663,-0.5915313566666667,,,,,,,3.444444466666667,,,,,,,,,,,,,1.9166666666666667
84960,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,-0.1553147533333333,-0.0465985863333333,-0.49859042,,,,,,,3.3888888666666666,,,,,,,,,,,,,2.4166666666666665
31033,,,,,,,,,,,39.333333333333336,,,,,,,,,,,,,,,,0.38252605,-0.4188892429999999,-0.7112535233333332,,,,,,,3.6666666666666665,,,,,,,,,,,,,1.9444444666666667
10469,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,-0.5835807666666667,0.59645646,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.6666666666666665
77789,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.5964564600000001,0.6860373333333335,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
47024,,,,,,,,,,,42.333333333333336,,,,,,,,,,,,,,,,-0.7670017100000001,0.68729837,0.9420727566666668,,,,,,,3.0,,,,,,,,,,,,,2.444444433333333
88582,,,,,,,,,,,45.66666666666666,,,,,,,,,,,,,,,,-0.3085626566666667,-0.6325844366666666,-0.6818479700000001,,,,,,,3.444444433333333,,,,,,,,,,,,,2.194444433333333
83470,,,,,,,,,,,45.66666666666666,,,,,,,,,,,,,,,,-0.3085626566666667,-0.6325844366666666,-0.6818479700000001,,,,,,,3.444444433333333,,,,,,,,,,,,,2.194444433333333
67015,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,-0.7517148766666667,0.5991459800000001,0.6904757133333334,,,,,,,2.944444433333333,,,,,,,,,,,,,2.583333333333333
26272,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,0.1728209666666666,0.5878534233333333,0.6510668733333334,,,,,,,3.055555566666667,,,,,,,,,,,,,2.5277777666666665
21909,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,-0.4181832,-0.3590009033333333,-0.4710034213333333,,,,,,,3.1666666666666665,,,,,,,,,,,,,1.9166666666666667
88882,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,48.0,Somewhat Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,-0.77657592,-0.94530702,0.49174839,Agree,Neither Agree or Disagree,Strongly disagree,Strongly Disagree,Disagree,Agree,4.1666665,Disagree,Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,1.75
31985,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,-0.3350943966666667,0.3543685866666666,0.2892304833333333,,,,,,,2.944444466666667,,,,,,,,,,,,,2.083333333333333
91337,,,,,,,,,,,47.333333333333336,,,,,,,,,,,,,,,,-1.2634939,-0.8609824533333333,0.2127496366666666,,,,,,,3.555555566666667,,,,,,,,,,,,,2.1388889
87664,,,,,,,,,,,47.333333333333336,,,,,,,,,,,,,,,,-1.06496439,-0.6239814,-0.6468775099999999,,,,,,,3.499999966666667,,,,,,,,,,,,,2.333333333333333
19245,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,-0.5835807666666667,0.59645646,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.6666666666666665
83748,,,,,,,,,,,37.333333333333336,,,,,,,,,,,,,,,,-0.7517148766666667,0.5991459800000001,0.6904757133333334,,,,,,,3.1111111,,,,,,,,,,,,,2.305555533333333
49915,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,46.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.2330985,-0.62129188,-0.64243913,Agree,Agree,Strongly disagree,Strongly Disagree,Neither Agree or Disagree,Agree,3.8333333,Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,1.9166666
51865,,,,,,,,,,,36.66666666666666,,,,,,,,,,,,,,,,-0.4997940433333332,0.8419663033333333,0.9551976066666666,,,,,,,3.0,,,,,,,,,,,,,2.5
78407,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.5964564600000001,0.6860373333333335,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
93787,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,33.0,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,1.1244556,-0.9284296,1.1221176,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,3.0,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.5833333
52621,,,,,,,,,,,30.33333333333333,,,,,,,,,,,,,,,,0.26244455,1.48051071,-0.1588040556666667,,,,,,,2.555555533333333,,,,,,,,,,,,,2.861111133333333
38914,,,,,,,,,,,37.333333333333336,,,,,,,,,,,,,,,,-0.0918861166666667,0.5835400733333335,0.7201395366666666,,,,,,,3.0,,,,,,,,,,,,,2.25
19833,,,,,,,,,,,36.333333333333336,,,,,,,,,,,,,,,,-0.5808709833333334,0.51050467,-0.5348810646666666,,,,,,,3.222222233333333,,,,,,,,,,,,,2.583333333333333
40864,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.59645646,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
18707,,,,,,,,,,,39.66666666666666,,,,,,,,,,,,,,,,0.1478673633333333,0.5677055466666667,0.7420007700000001,,,,,,,3.1666666666666665,,,,,,,,,,,,,2.472222233333333
26718,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.59645646,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
63347,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,36.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,1.351398,0.34345862,0.03031685,Neither Agree or Disagree,Agree,Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,2.8333333,Neither Agree nor Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,2.5
35824,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,34.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-0.85730129,-0.8608979,0.21936351,Agree,Neither Agree or Disagree,Disagree,Agree,Disagree,Agree,3.8333333,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,2.4166667
48826,,,,,,,,,,,41.333333333333336,,,,,,,,,,,,,,,,-0.5835807666666667,0.59645646,0.6860373333333333,,,,,,,3.1111111,,,,,,,,,,,,,2.4166666666666665
93246,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,0.2921736233333333,0.06407257,-0.6738991733333334,,,,,,,3.7222222333333335,,,,,,,,,,,,,2.0277777666666665
75341,,,,,,,,,,,31.33333333333333,,,,,,,,,,,,,,,,0.0805276606666666,1.0749655166666667,0.6363073300000001,,,,,,,3.2777778000000004,,,,,,,,,,,,,2.75
35925,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,0.0277169899999999,0.71738473,0.75169334,,,,,,,2.8888889,,,,,,,,,,,,,2.444444433333333
