egoid,Trust_1_5,Trust_2_5,Trust_3_5,Trust_4_5,Trust_5_5,Trust_6_5,Trust_5,lonely_1_5,lonely_2_5,lonely_3_5,lonely_4_5,lonely_5_5,lonely_6_5,lonely_7_5,lonely_8_5,lonely_9_5,lonely_10_5,lonely_11_5,lonely_12_5,lonely_13_5,lonely_14_5,lonely_15_5,selsa_rom_5,selsa_fam_5,selsa_soc_5,SelfEff_exercise_1_5,SelfEff_exercise_2_5,SelfEff_exercise_3_5,SelfEff_exercise_4_5,SelfEff_exercise_5_5,SelfEff_exercise_6_5,SelfEff_exercise_7_5,SelfEff_exercise_8_5,SelfEff_exercise_9_5,SelfEff_exercise_10_5,SelfEff_exercise_11_5,SelfEff_exercise_12_5,SelfEff_exercise_13_5,SelfEff_exercise_14_5,SelfEff_exercise_15_5,SelfEff_exercise_16_5,SelfEff_exercise_17_5,SelfEff_exercise_18_5,SelfEff_exercise_scale_5
54837,,,,,,,3.3888889,,,,,,,,,,,,,,,,-1.2609560766666668,-0.5106725266666666,1.2154630633333334,41.66666666666666,40.66666666666666,42.0,53.66666666666666,68.0,65.33333333333333,83.0,43.0,51.66666666666666,76.0,41.0,67.66666666666667,62.66666666666666,71.0,75.66666666666667,34.0,49.333333333333336,63.66666666666666,57.22222166666666
29718,,,,,,,3.2222222,,,,,,,,,,,,,,,,-0.8795949666666667,0.9903430466666666,0.9268452133333334,44.0,43.66666666666666,55.66666666666666,61.0,43.0,55.66666666666666,73.33333333333333,75.33333333333333,59.66666666666666,93.0,63.0,52.66666666666666,57.0,77.66666666666667,88.33333333333333,68.66666666666667,55.333333333333336,72.66666666666667,63.31481433333334
26800,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,3.5,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,-1.3319933,-0.55192298,0.14845586,23.0,7.0,31.0,30.0,26.0,35.0,28.0,15.0,7.0,24.0,26.0,16.0,21.0,20.0,69.0,35.0,26.0,24.0,25.722221
60493,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,2.6666667,Agree,Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Somewhat Agree,Agree,Somewhat Disagree,Somewhat Agree,-1.1390182,1.4272566,1.0420092,10.0,10.0,60.0,10.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,10.0,13.611111
52051,,,,,,,3.500000033333333,,,,,,,,,,,,,,,,0.8359708500000002,-0.4325898909999999,0.0771366766666666,42.66666666666666,46.0,63.0,38.333333333333336,53.333333333333336,49.66666666666666,57.333333333333336,43.0,31.666666666666668,62.333333333333336,34.666666666666664,53.333333333333336,49.66666666666666,66.66666666666667,65.0,50.66666666666666,30.33333333333333,40.0,48.75925833333333
30972,,,,,,,3.6666666,,,,,,,,,,,,,,,,-0.2529998666666667,-0.6413463366666666,-0.4070915666666667,85.33333333333333,86.0,82.66666666666667,80.66666666666667,69.66666666666667,92.66666666666669,86.66666666666667,84.66666666666667,83.33333333333333,93.33333333333331,72.66666666666667,68.66666666666667,80.66666666666667,94.66666666666669,94.66666666666669,93.66666666666669,59.66666666666666,62.333333333333336,81.77777733333333
47142,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,0.75993282,-0.15299149,0.15712562,17.0,14.0,25.0,23.0,42.0,30.0,31.0,48.0,31.0,16.0,17.0,59.0,51.0,46.0,91.0,20.0,18.0,52.0,35.055557
69217,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.8333333,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Somewhat Agree,1.2532613,-0.43677795,1.7456093,28.0,27.0,68.0,66.0,7.0,7.0,7.0,68.0,67.0,81.0,22.0,67.0,79.0,79.0,41.0,59.0,38.0,55.0,48.111111
69009,,,,,,,3.1111111,,,,,,,,,,,,,,,,0.3808596278,-0.37297515,-0.5240180333333333,87.33333333333333,67.33333333333333,87.0,63.0,77.0,89.33333333333333,75.33333333333333,67.66666666666667,80.66666666666667,79.33333333333333,68.33333333333333,73.33333333333333,50.333333333333336,79.33333333333333,45.0,43.0,59.66666666666666,71.0,70.22222133333334
84390,Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Agree,3.3333333,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.2664202,-0.39604133,-0.47612813,80.0,59.0,100.0,53.0,100.0,100.0,100.0,79.0,87.0,98.0,73.0,52.0,62.0,100.0,100.0,70.0,49.0,96.0,81.0
74845,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.5,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,0.24475241,-0.60965979,-0.56371474,71.0,100.0,100.0,59.0,39.0,100.0,38.0,57.0,39.0,76.0,16.0,18.0,69.0,100.0,100.0,89.0,16.0,78.0,64.722221
90905,,,,,,,3.1111111,,,,,,,,,,,,,,,,-0.8752230366666667,-0.08987798,0.2648176166666666,50.333333333333336,65.33333333333333,75.33333333333333,65.66666666666667,70.33333333333333,57.66666666666666,66.0,67.0,51.0,81.66666666666667,56.66666666666666,36.66666666666666,46.0,71.66666666666667,70.0,43.0,35.333333333333336,55.66666666666666,59.18518566666666
39659,,,,,,,3.444444433333333,,,,,,,,,,,,,,,,0.0908064266666666,0.2921863166666666,0.3801119464333333,70.0,49.0,64.66666666666667,58.66666666666666,61.0,60.66666666666666,63.0,68.66666666666667,48.333333333333336,88.66666666666667,53.0,49.0,62.333333333333336,88.66666666666667,87.33333333333333,64.66666666666667,61.333333333333336,63.333333333333336,64.574074
62072,,,,,,,3.2777777666666665,,,,,,,,,,,,,,,,-1.0732466733333332,1.2375281633333337,-0.7080869733333333,34.666666666666664,43.333333333333336,70.33333333333333,40.0,37.0,34.0,45.66666666666666,70.33333333333333,55.333333333333336,81.66666666666667,49.333333333333336,49.0,35.666666666666664,77.0,79.66666666666667,49.333333333333336,31.33333333333333,74.66666666666667,53.24074166666666
60396,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.88956559,-0.62864429,-0.57458991,91.0,81.0,84.0,100.0,84.0,68.0,78.0,100.0,88.0,100.0,75.0,75.0,75.0,100.0,100.0,31.0,92.0,95.0,84.277779
61084,,,,,,,2.8888888666666666,,,,,,,,,,,,,,,,-0.3421005866666666,1.8466490333333332,0.2005801133333333,30.33333333333333,36.66666666666666,54.0,13.666666666666666,42.0,28.0,35.0,24.0,49.333333333333336,63.333333333333336,55.66666666666666,36.0,37.0,61.0,68.66666666666667,49.66666666666666,55.333333333333336,27.33333333333333,43.26034799999999
92412,Agree,Agree,Agree,Agree,Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0410961,-0.6137417,-0.60567075,70.0,42.0,100.0,67.0,100.0,100.0,78.0,78.0,100.0,90.0,37.0,60.0,35.0,85.0,53.0,23.0,24.0,100.0,69.0
92038,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,3.5,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.91844249,-0.33845821,-0.9749493,92.0,99.0,92.0,52.0,81.0,59.0,92.0,73.0,72.0,97.0,97.0,77.0,95.0,92.0,94.0,94.0,94.0,92.0,87.352943
33388,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,2.0,Disagree,Disagree,Somewhat Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Disagree,Strongly Agree,Disagree,Somewhat Agree,Disagree,0.45205355,-0.48974493,2.379262,61.0,92.0,93.0,28.0,91.0,22.0,23.0,87.0,21.0,12.0,10.0,16.0,24.0,19.0,93.0,47.0,80.0,76.0,49.722221
31717,,,,,,,3.2777777666666665,,,,,,,,,,,,,,,,0.2527452033333333,1.7798006666666666,0.6401642200000001,39.66666666666666,37.66666666666666,43.333333333333336,26.33333333333333,29.0,36.0,30.0,25.666666666666668,28.666666666666668,75.66666666666667,32.666666666666664,16.666666666666668,25.0,49.0,51.66666666666666,46.333333333333336,29.666666666666668,42.333333333333336,36.962963333333335
18324,,,,,,,3.3333333,,,,,,,,,,,,,,,,-0.6999099066666666,0.6055339133333333,0.5070041333333334,41.333333333333336,44.0,53.0,49.66666666666666,36.66666666666666,36.333333333333336,59.66666666666666,62.66666666666666,49.0,88.33333333333333,45.333333333333336,30.33333333333333,54.0,69.0,74.0,64.33333333333333,41.333333333333336,56.66666666666666,53.092593
86440,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,0.96912599,-0.4802542,0.60639673,35.0,15.0,62.0,88.0,28.0,38.0,40.0,73.0,79.0,47.0,15.0,13.0,51.0,41.0,83.0,59.0,38.0,58.0,47.944443
95585,Agree,Agree,Agree,Agree,Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Agree,0.099823363,0.22336662,-0.8500728,92.0,60.0,61.0,52.0,60.0,68.0,49.0,56.0,57.0,55.0,68.0,73.0,49.0,67.0,38.0,54.0,71.0,68.0,61.0
29792,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667,Strongly Agree,Agree,Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,-1.2237133,-0.078850009,0.58023691,21.0,47.0,59.0,22.0,36.0,17.0,85.0,14.0,11.0,82.0,16.0,31.0,13.0,91.0,84.0,98.0,10.0,92.0,46.055557
14737,Agree,Agree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,3.0,Strongly Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Agree,Strongly Disagree,Somewhat Agree,Agree,0.8563385,0.8888303,0.44243374,80.0,95.0,95.0,30.0,50.0,45.0,45.0,25.0,10.0,90.0,80.0,5.0,39.0,46.0,96.0,78.0,41.0,80.0,57.222221
28223,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,2.8333333,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.6847586,-0.53415757,-0.95206696,20.0,20.0,10.0,20.0,20.0,20.0,20.0,10.0,15.0,20.0,15.0,10.0,10.0,40.0,100.0,10.0,20.0,20.0,22.222221
85708,,,,,,,3.055555566666667,,,,,,,,,,,,,,,,0.7354731566666667,-0.2358439966666666,1.05192063,76.0,73.66666666666667,89.33333333333333,51.66666666666666,73.0,76.33333333333333,85.33333333333333,56.333333333333336,63.66666666666666,76.66666666666667,65.0,66.66666666666667,73.66666666666667,75.66666666666667,85.33333333333333,67.33333333333333,69.33333333333333,72.66666666666667,72.09259300000001
55452,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,3.1666667,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Disagree,Somewhat Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,0.10944667,0.14603262,-0.15239148,100.0,100.0,100.0,44.0,100.0,100.0,100.0,64.0,74.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.444443
20179,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,0.0051865918,-0.55879539,-0.7904982,70.0,81.0,100.0,50.0,89.0,90.0,88.0,59.0,67.0,100.0,32.0,99.0,100.0,79.0,100.0,25.0,81.0,100.0,78.333336
78339,,,,,,,3.055555566666667,,,,,,,,,,,,,,,,0.51301295,0.1833420666666666,0.1086324299999999,53.0,43.333333333333336,62.333333333333336,26.0,43.0,42.66666666666666,39.0,41.333333333333336,32.333333333333336,45.333333333333336,33.0,38.66666666666666,42.333333333333336,64.33333333333333,72.66666666666667,18.666666666666668,40.66666666666666,53.66666666666666,44.01851866666667
23696,,,,,,,3.055555566666667,,,,,,,,,,,,,,,,0.0365240266666667,0.07703721,0.0715079333333333,45.333333333333336,40.333333333333336,57.66666666666666,35.666666666666664,28.33333333333333,24.666666666666668,35.0,27.0,26.666666666666668,79.0,40.333333333333336,34.666666666666664,31.666666666666668,77.0,55.66666666666666,43.333333333333336,48.66666666666666,36.66666666666666,42.64814833333333
28653,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.2373712,-0.87697828,0.40113834,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84715,,,,,,,2.833333333333333,,,,,,,,,,,,,,,,-0.4564013388666666,-0.34156829,-0.58305848,67.33333333333333,56.66666666666666,57.0,67.66666666666667,47.333333333333336,60.0,53.333333333333336,45.66666666666666,51.0,53.333333333333336,60.333333333333336,58.0,43.0,68.33333333333333,45.333333333333336,37.0,53.333333333333336,57.0,53.37908433333333
95559,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,3.1666667,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.3289862,-0.60374689,-0.46400186,11.0,12.0,50.0,83.0,35.0,35.0,88.0,85.0,39.0,84.0,28.0,82.0,35.0,63.0,31.0,50.0,43.0,58.0,50.666668
30152,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,2.8333333,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,-1.4168941,0.47579241,0.64459199,19.0,10.0,31.0,31.0,10.0,6.0,6.0,67.0,13.0,73.0,12.0,75.0,54.0,76.0,78.0,56.0,23.0,13.0,36.277779
68764,,,,,,,2.8888889,,,,,,,,,,,,,,,,-0.5133157323333333,0.2067167766666666,-0.5834123566666667,41.333333333333336,33.666666666666664,29.33333333333333,45.66666666666666,28.33333333333333,31.0,25.0,25.666666666666668,25.666666666666668,26.0,32.333333333333336,33.0,26.33333333333333,59.0,53.333333333333336,26.33333333333333,31.0,45.66666666666666,33.416122666666666
60367,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.6666667,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Agree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Agree,Somewhat Disagree,Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,-0.72006953,0.28026307,1.7978193,75.0,41.0,59.0,51.0,45.0,67.0,72.0,40.0,45.0,98.0,33.0,52.0,54.0,69.0,62.0,64.0,57.0,59.0,57.944443
36939,,,,,,,3.2222222,,,,,,,,,,,,,,,,-0.1270447333333333,1.05764946,0.5026306933333333,46.0,55.66666666666666,68.33333333333333,43.333333333333336,34.0,46.333333333333336,64.0,58.333333333333336,53.333333333333336,93.33333333333331,62.0,60.66666666666666,51.333333333333336,61.66666666666666,84.33333333333333,75.66666666666667,57.66666666666666,87.0,61.277777333333326
59592,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Agree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,-1.4148471,1.1639318,-1.254371,49.0,60.0,92.0,65.0,91.0,42.0,43.0,86.0,71.0,80.0,53.0,42.0,32.0,91.0,89.0,28.0,44.0,94.0,64.0
22897,,,,,,,3.222222233333333,,,,,,,,,,,,,,,,-0.5541020833333333,-0.22270419,0.4460368066666666,36.0,36.0,63.0,20.666666666666668,16.333333333333332,14.666666666666666,36.66666666666666,28.33333333333333,33.666666666666664,61.66666666666666,42.333333333333336,27.666666666666668,31.0,79.0,81.66666666666667,40.66666666666666,32.666666666666664,48.66666666666666,40.592593
89652,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,4.1666665,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.68294775,-0.64217627,-0.39774582,70.0,5.0,81.0,78.0,47.0,14.0,13.0,13.0,27.0,32.0,4.0,11.0,3.0,88.0,72.0,15.0,3.0,5.0,32.277779
28724,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,4.1666665,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4706868,-0.51952112,-0.78279209,76.0,79.0,48.0,42.0,9.0,78.0,79.0,54.0,80.0,80.0,47.0,46.0,82.0,84.0,84.0,81.0,29.0,27.0,61.388889
92895,,,,,,,2.999999966666667,,,,,,,,,,,,,,,,0.6934677766666666,1.4063784833333337,0.0621050199999999,12.333333333333334,32.333333333333336,64.0,51.66666666666666,41.66666666666666,17.333333333333332,41.333333333333336,66.66666666666667,33.666666666666664,53.333333333333336,31.0,16.333333333333332,47.0,50.0,61.66666666666666,9.666666666666666,4.0,53.333333333333336,38.18518566666667
69831,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.5,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.0957129,-0.86809295,0.38490626,52.0,62.0,83.0,49.0,34.0,48.0,39.0,28.0,68.0,49.0,52.0,56.0,56.0,41.0,56.0,27.0,33.0,34.0,48.166668
59178,,,,,,,3.2777777666666665,,,,,,,,,,,,,,,,-0.2080407899999999,-0.5537403433333333,-0.7561762166666667,67.66666666666667,59.333333333333336,85.33333333333333,55.0,83.33333333333333,56.66666666666666,82.0,68.0,47.0,86.66666666666667,38.333333333333336,44.0,36.333333333333336,87.66666666666667,82.33333333333333,55.66666666666666,52.0,67.66666666666667,64.166668
50072,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Strongly Agree,4.1666665,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,0.71275437,-0.55665803,-0.84031475,50.0,31.0,100.0,53.0,28.0,100.0,100.0,65.0,65.0,59.0,44.0,22.0,18.0,99.0,51.0,85.0,75.0,74.0,62.166668
44927,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,-0.90328872,0.12881015,0.1809963,50.0,23.0,60.0,31.0,48.0,19.0,5.0,70.0,39.0,57.0,13.0,12.0,49.0,76.0,58.0,32.0,12.0,59.0,39.611111
71894,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.3333333,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Strongly Disagree,Somewhat Disagree,Disagree,Somewhat Disagree,Agree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Disagree,Neither Agree nor Disagree,0.83375931,3.2306502,1.4685304,50.0,40.0,80.0,50.0,60.0,30.0,55.0,60.0,40.0,60.0,30.0,15.0,55.0,85.0,85.0,60.0,20.0,90.0,53.611111
76790,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.93020529,-0.57244509,-0.90589291,100.0,100.0,100.0,70.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,50.0,100.0,100.0,92.222221
78428,,,,,,,3.1666666666666665,,,,,,,,,,,,,,,,-0.67744879,-0.3481967133333333,0.3857612366666667,46.333333333333336,53.333333333333336,68.0,34.333333333333336,58.0,50.333333333333336,75.33333333333333,57.0,62.66666666666666,78.66666666666667,57.0,43.0,46.0,78.33333333333333,73.33333333333333,47.0,44.66666666666666,73.33333333333333,58.758171
66676,,,,,,,3.5555555,,,,,,,,,,,,,,,,-0.0574696533333333,-0.2390885966666666,-0.20664972,35.0,33.0,49.0,30.666666666666668,15.0,20.33333333333333,43.0,34.666666666666664,35.333333333333336,72.66666666666667,49.66666666666666,31.666666666666668,38.66666666666666,63.66666666666666,67.66666666666667,40.333333333333336,29.0,49.0,41.018519
95930,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.82182449,-0.7230823,-0.25405288,50.0,39.0,77.0,54.0,65.0,66.0,70.0,52.0,38.0,79.0,38.0,47.0,56.0,80.0,60.0,20.0,19.0,70.0,54.444443
70962,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.5,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,-1.2933937,0.40390611,-0.13579082,20.0,19.0,33.0,16.0,16.0,16.0,12.0,13.0,14.0,15.0,16.0,20.0,21.0,19.0,18.0,17.0,16.0,17.0,17.666666
12738,,,,,,,2.944444433333333,,,,,,,,,,,,,,,,0.35901042,0.35940889,0.7583649100000001,60.0,56.66666666666666,66.33333333333333,19.666666666666668,56.66666666666666,64.66666666666667,51.333333333333336,25.33333333333333,15.0,85.0,16.666666666666668,19.666666666666668,60.66666666666666,65.0,75.0,45.66666666666666,47.66666666666666,72.0,50.166667
29647,,,,,,,3.2777777666666665,,,,,,,,,,,,,,,,-0.1383744999999999,0.8401197456666667,0.0797689966666667,69.33333333333333,69.0,78.66666666666667,66.66666666666667,64.0,76.33333333333333,74.33333333333333,75.0,63.333333333333336,96.66666666666669,72.0,84.0,68.0,65.0,81.66666666666667,85.66666666666667,77.66666666666667,93.66666666666669,75.61111066666666
27111,,,,,,,3.1666666666666665,,,,,,,,,,,,,,,,0.21821625,0.0098454233333333,0.1999645266666667,45.66666666666666,42.0,44.0,50.66666666666666,59.0,78.66666666666667,78.33333333333333,55.0,48.0,63.333333333333336,59.0,34.666666666666664,52.66666666666666,78.0,84.0,29.666666666666668,51.333333333333336,84.33333333333333,57.68518699999999
30453,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,-0.212963,2.722657,2.1384699,38.0,39.0,36.0,75.0,42.0,79.0,74.0,76.0,69.0,91.0,89.0,98.0,50.0,43.0,68.0,80.0,80.0,87.0,67.444443
58219,,,,,,,3.2777777666666665,,,,,,,,,,,,,,,,0.4774001066666666,0.4630090866666667,-0.6824925066666667,38.333333333333336,53.333333333333336,55.333333333333336,28.666666666666668,34.0,55.0,27.33333333333333,27.666666666666668,25.33333333333333,56.66666666666666,26.33333333333333,26.33333333333333,25.33333333333333,64.66666666666667,73.33333333333333,29.0,23.33333333333333,47.66666666666666,39.87037033333333
28377,,,,,,,3.5,,,,,,,,,,,,,,,,-0.5358630833333334,-0.0122929666666666,0.0713522333333333,38.0,17.333333333333332,59.0,37.66666666666666,39.333333333333336,33.333333333333336,32.666666666666664,56.0,18.33333333333333,56.333333333333336,16.666666666666668,16.0,41.66666666666666,56.0,53.66666666666666,35.666666666666664,21.0,40.66666666666666,37.185184666666665
