egoid,Extraversion_6,Agreeableness_6,Conscientiousness_6,Neuroticism_6,Openness_6
35416,1.5,3.0,2.4444444,4.5,3.0
89710,3.5,3.7777777,3.5555556,2.625,3.2222223
97596,2.625,3.4444444,3.7777777,3.5,3.3333333
57359,3.125,3.3333333,3.2222223,2.875,2.5555556
17308,3.0,3.5555556,3.6666667,2.875,3.3333333
77872,3.75,4.1111112,3.8888888,2.625,3.8888888
72348,2.0,3.7777777,3.8888888,3.0,3.5555556
89607,3.0,3.0,3.0,3.0,3.0
28820,2.0,2.7777777,2.6666667,3.375,3.1111112
35347,2.75,2.7777777,3.7777777,2.625,3.0
45641,2.875,2.8888888,3.3333333,3.875,3.4444444
73452,3.0,3.8888888,3.1111112,2.125,3.1111112
28312,2.375,3.5555556,4.2222223,2.625,2.5555556
13486,3.5,3.2222223,3.2222223,3.5,4.1111112
56805,3.25,3.0,3.4444444,2.625,3.3333333
26800,3.625,3.8888888,4.3333335,2.625,2.7777777
60493,1.25,3.7777777,3.6666667,3.125,2.5555556
84390,4.375,4.5555553,3.3333333,2.625,3.7777777
74845,3.25,3.4444444,4.2222223,2.0,3.6666667
60396,3.125,3.2222223,4.4444447,3.25,2.8888888
92412,2.875,4.5555553,4.7777777,2.5,3.6666667
92038,3.75,3.3333333,4.3333335,2.0,4.1111112
86440,2.0,3.4444444,3.7777777,2.625,2.4444444
95585,2.5,3.7777777,3.4444444,3.5,3.5555556
14737,2.875,3.2222223,3.1111112,3.0,3.5555556
28223,2.875,3.7777777,3.3333333,1.625,3.4444444
20179,4.125,4.1111112,3.8888888,2.0,3.7777777
28653,4.0,4.5555553,4.0,3.5,3.2222223
95559,2.875,3.4444444,4.3333335,1.875,3.1111112
30152,2.125,3.7777777,3.7777777,2.5,4.0
60367,3.5,3.2222223,3.2222223,3.5,4.1111112
59592,3.0,3.7777777,2.8888888,3.25,3.3333333
22897,3.0,3.4444444,3.5555556,2.875,3.5555556
89652,2.375,4.3333335,3.3333333,2.75,3.3333333
28724,3.25,4.0,4.4444447,4.0,3.1111112
69831,3.25,3.7777777,3.3333333,2.875,3.5555556
50072,2.875,3.7777777,3.1111112,3.75,3.5555556
44927,2.625,3.7777777,3.8888888,2.875,3.2222223
71894,2.75,3.3333333,2.0,3.75,3.3333333
66676,2.0,4.3333335,3.0,2.875,3.2222223
95930,3.75,3.5555556,3.8888888,3.0,3.2222223
70962,3.375,3.8888888,2.5555556,2.5,3.1111112
30453,3.0,3.1111112,3.0,3.0,3.1111112
18677,3.125,3.7777777,3.8888888,3.375,2.8888888
58682,2.375,3.7777777,4.0,3.25,3.0
79834,2.375,3.0,4.1111112,2.625,4.0
93471,3.375,4.5555553,4.2222223,2.75,3.7777777
38052,4.625,4.2222223,4.6666665,2.125,3.7777777
47810,4.0,3.8888888,3.4444444,2.125,3.3333333
58196,4.125,4.6666665,4.8888888,2.75,4.0
48224,3.25,3.0,2.5555556,4.0,3.8888888
30137,3.625,3.2222223,3.7777777,2.625,2.3333333
68318,4.625,3.6666667,4.1111112,2.625,3.8888888
62246,2.75,4.3333335,3.7777777,1.875,2.8888888
61028,3.25,4.5555553,3.7777777,3.0,2.7777777
55424,1.375,3.1111112,3.3333333,4.125,2.1111112
23576,3.125,3.6666667,3.8888888,2.25,3.2222223
93485,4.375,4.5555553,4.3333335,1.875,4.1111112
62617,4.625,4.5555553,4.5555553,1.875,3.1111112
42137,2.875,3.8888888,3.6666667,2.5,3.7777777
37305,4.5,3.8888888,2.7777777,3.5,4.1111112
69057,2.0,3.1111112,2.6666667,3.75,3.0
83542,2.75,4.2222223,3.5555556,2.75,3.2222223
18222,2.75,3.0,3.3333333,2.125,3.3333333
39738,,,,,
26858,2.875,3.0,4.3333335,5.0,3.6666667
38826,3.75,4.0,3.6666667,2.5,2.8888888
93504,4.0,4.1111112,3.1111112,3.5,4.2222223
64232,4.125,4.3333335,3.6666667,3.25,3.2222223
37404,2.125,3.3333333,3.6666667,2.625,3.4444444
82248,3.0,4.3333335,3.6666667,3.25,3.3333333
69936,2.0,2.7777777,2.3333333,3.625,2.7777777
37001,4.0,4.5555553,3.8888888,2.0,3.4444444
70492,4.0,4.4444447,3.4444444,2.875,3.1111112
95543,2.5,4.6666665,3.1111112,2.25,3.8888888
21380,3.75,4.0,4.2222223,2.375,2.6666667
66642,2.375,3.7777777,2.8888888,3.0,4.0
83612,2.75,3.3333333,3.5555556,3.875,3.1111112
19122,1.875,3.4444444,3.0,3.125,4.0
92566,4.875,4.3333335,4.5555553,1.875,4.8888888
35987,3.0,3.0,3.0,3.0,3.0
46373,4.0,3.6666667,3.2222223,3.0,3.4444444
79341,2.625,3.5555556,3.7777777,2.5,3.1111112
19591,3.625,3.2222223,3.3333333,3.125,3.0
67608,3.0,4.3333335,4.1111112,2.25,3.5555556
59207,3.375,4.1111112,3.7777777,1.625,4.1111112
86083,2.875,3.1111112,3.3333333,3.625,3.7777777
49014,3.0,2.8888888,2.8888888,2.625,3.8888888
50766,2.5,3.4444444,3.5555556,2.75,2.5555556
71089,1.5,4.0,4.1111112,3.0,3.5555556
80980,3.5,4.2222223,4.4444447,2.0,3.4444444
98462,3.375,4.4444447,4.3333335,2.0,2.6666667
64302,2.625,2.0,3.7777777,3.625,4.4444447
22688,2.625,4.1111112,4.4444447,2.375,4.3333335
38815,2.625,3.3333333,3.4444444,2.625,2.7777777
34525,3.5,4.0,4.0,3.625,4.1111112
68404,4.375,4.2222223,3.5555556,2.875,3.4444444
55569,3.75,4.1111112,3.1111112,2.625,3.5555556
72885,2.0,3.6666667,2.4444444,4.25,3.6666667
36574,4.0,3.2222223,3.7777777,2.5,2.1111112
71193,2.75,3.2222223,3.1111112,2.75,3.3333333
44070,3.625,4.4444447,3.375,2.25,4.3333335
49010,3.875,3.8888888,3.1111112,2.875,3.7777777
95374,4.25,4.3333335,3.6666667,2.25,3.7777777
71985,3.375,4.2222223,3.5555556,2.75,2.3333333
43125,2.5,3.7777777,3.0,4.5,3.1111112
98117,1.75,2.4444444,3.2222223,4.0,3.2222223
22989,4.0,4.1111112,3.5555556,1.875,3.1111112
24883,2.875,3.5555556,3.8888888,2.75,3.1111112
20650,4.5,4.3333335,3.1111112,3.0,3.7777777
66815,4.625,3.3333333,4.3333335,3.25,3.3333333
54956,3.125,3.8888888,3.1111112,3.75,3.6666667
14847,2.375,2.8888888,3.3333333,4.25,4.5555553
85453,4.5,4.2222223,4.4444447,2.375,4.7777777
44344,2.375,3.1111112,4.8888888,3.625,3.7777777
94215,2.375,3.8888888,4.0,2.75,3.1111112
57144,2.25,3.8888888,3.1111112,2.875,3.3333333
94662,3.75,4.5555553,4.4444447,1.875,3.7777777
98700,4.0,4.0,4.8888888,3.25,3.0
65072,3.625,3.2222223,3.4444444,2.5,3.4444444
99733,3.375,4.5555553,4.3333335,2.125,3.8888888
27407,3.5,3.6666667,3.5555556,2.75,3.1111112
43794,3.5,3.4444444,3.5555556,3.25,2.8888888
51437,3.125,3.5555556,3.5555556,2.375,2.8888888
21932,3.25,3.7777777,4.2222223,1.375,3.1111112
29733,3.875,4.4444447,3.6666667,2.375,3.7777777
98206,3.25,3.5555556,4.6666665,2.125,3.6666667
36385,3.0,3.2222223,3.1111112,3.375,3.2222223
54030,4.0,4.5555553,4.0,1.875,4.6666665
67993,3.5,4.25,4.0,3.75,4.0
49800,3.25,3.7777777,3.0,3.75,3.2222223
29296,2.5,4.1111112,2.8888888,3.75,2.7777777
11002,3.375,4.5555553,4.0,1.75,2.3333333
72850,4.0,3.6666667,4.0,3.5,3.0
15134,4.0,3.6666667,3.8888888,1.75,2.8888888
34062,3.375,3.8888888,4.8888888,3.25,4.1111112
18111,2.75,3.7777777,4.0,4.0,3.1111112
42646,3.75,3.3333333,4.3333335,2.875,3.1111112
72912,4.5,3.6666667,4.1111112,2.5,3.4444444
21971,3.125,3.6666667,3.1111112,3.75,3.1111112
84502,3.625,3.8888888,3.4444444,2.375,3.6666667
52123,4.5,4.2222223,3.5555556,3.0,3.7777777
25197,1.5,4.2222223,4.2222223,3.375,2.6666667
35872,4.375,4.0,4.1111112,1.875,4.0
23270,2.25,3.2222223,4.2222223,2.875,3.0
69807,3.125,4.0,2.8888888,2.0,3.4444444
92716,3.875,4.3333335,4.8888888,2.875,3.5555556
68679,2.75,3.1111112,2.8888888,3.0,3.5555556
67192,3.25,3.7777777,3.8888888,2.125,4.4444447
12029,3.125,3.6666667,3.5555556,2.75,3.5555556
70745,3.0,3.6666667,3.6666667,2.625,3.8888888
93856,2.125,2.5555556,2.8888888,4.5,3.7777777
10237,2.625,3.2222223,2.8888888,3.375,3.4444444
97448,4.875,3.8888888,3.4444444,1.5,4.1111112
97280,3.125,3.2222223,3.2222223,3.4285715,3.5555556
54098,3.375,3.4444444,2.8888888,4.0,3.6666667
66156,3.0,3.7777777,2.2222223,4.125,2.8888888
67177,2.375,4.0,3.4444444,3.375,4.1111112
18611,2.625,2.7777777,4.0,3.875,2.5555556
87328,4.0,4.2222223,4.2222223,1.25,4.8888888
49497,2.625,3.6666667,3.5555556,2.375,4.3333335
17183,2.5,3.7777777,3.5555556,2.75,3.0
22408,3.25,4.4444447,4.3333335,2.625,3.6666667
54435,2.5,4.0,4.1111112,2.625,3.5555556
38293,4.375,4.2222223,3.7777777,2.875,3.0
33785,3.0,2.8888888,2.7777777,4.375,3.6666667
44310,2.125,4.0,4.0,1.25,2.8888888
33009,3.125,4.3333335,4.1111112,2.5,4.2222223
92339,3.0,3.7777777,3.2222223,3.125,3.7777777
64157,3.625,4.8888888,4.3333335,2.125,3.2222223
63419,3.75,4.5555553,3.5555556,2.625,2.5555556
22913,3.5,3.3333333,4.4444447,2.0,3.2222223
73962,3.5,4.4444447,3.3333333,4.0,4.2222223
48969,2.125,3.6666667,3.6666667,4.0,3.0
10153,3.75,4.4444447,3.3333333,2.25,3.2222223
64296,3.5,3.6666667,3.8888888,2.5,3.7777777
17569,4.625,3.0,3.6666667,2.375,4.2222223
77036,2.25,3.4444444,3.6666667,3.0,2.3333333
53518,3.5,2.6666667,2.8888888,2.625,3.1111112
82986,4.5,4.6666665,3.8888888,2.0,3.0
11402,3.0,2.8888888,3.0,3.875,3.5555556
38610,4.625,4.0,4.7777777,2.5,3.4444444
96610,2.5,4.5555553,5.0,2.0,4.0
77711,1.375,2.6666667,3.4444444,3.375,1.7777778
17020,3.0,4.2222223,3.3333333,2.25,2.6666667
48676,3.25,4.5555553,4.6666665,3.5,3.3333333
29885,2.25,3.5555556,3.5555556,3.25,3.1111112
79167,4.875,4.7777777,4.5555553,1.75,4.1111112
43710,3.375,3.7777777,4.3333335,3.25,3.2222223
22455,2.5,4.7777777,4.7777777,3.375,3.8888888
57443,3.375,3.8888888,3.3333333,3.625,3.3333333
96469,3.375,3.3333333,3.3333333,2.25,3.3333333
94579,2.625,3.2222223,3.3333333,2.625,3.3333333
29257,2.625,3.5555556,3.5555556,1.625,3.3333333
23518,3.125,4.0,2.8888888,3.0,3.4444444
49539,2.5,4.2222223,3.0,1.75,3.4444444
63904,1.875,4.0,4.1111112,3.875,2.6666667
82490,3.125,4.0,3.6666667,2.875,2.8888888
20335,4.25,3.8888888,2.8888888,2.0,3.6666667
35031,4.625,3.8888888,4.0,1.375,4.1111112
35344,1.75,3.7777777,3.8888888,3.25,3.0
42617,2.75,4.0,4.0,2.75,2.6666667
25125,2.5,4.3333335,3.1111112,3.125,4.0
25548,3.875,4.0,3.6666667,2.125,3.6666667
25966,2.5,3.7777777,3.4444444,3.0,3.3333333
96689,4.0,4.0,3.2222223,3.0,2.8888888
43581,4.5,3.2222223,2.3333333,3.75,3.1111112
33657,2.0,4.7777777,3.1111112,3.75,3.3333333
65656,3.875,4.0,3.4444444,2.5,3.8888888
36117,2.375,3.3333333,3.2222223,3.0,3.4444444
82587,2.375,3.8888888,3.7777777,3.75,3.3333333
26320,3.75,4.2222223,3.4444444,3.25,4.3333335
77532,4.0,3.7777777,3.5555556,3.375,3.7777777
92515,1.875,3.4444444,4.2222223,3.375,3.3333333
97844,4.125,4.4444447,2.8888888,2.75,2.8888888
15181,2.125,4.3333335,3.8888888,2.625,3.5555556
48154,4.875,4.6666665,4.0,1.875,3.1111112
51495,4.75,3.6666667,4.7777777,3.25,3.3333333
17932,3.125,3.1111112,3.7777777,2.0,3.5555556
95026,3.25,4.0,3.8888888,2.875,4.4444447
80429,3.5,3.5555556,3.1111112,2.625,3.3333333
75149,4.375,3.8888888,3.4444444,3.375,3.6666667
33740,3.25,3.8888888,2.8888888,3.875,3.4444444
67709,2.75,4.1111112,3.4444444,3.375,4.3333335
36552,3.25,4.4444447,4.2222223,2.875,3.6666667
14301,2.625,4.2222223,4.0,2.25,3.2222223
63138,4.0,4.0,3.8888888,3.625,3.0
51298,3.375,3.6666667,3.3333333,2.5,3.8888888
74632,2.375,4.1111112,3.3333333,3.625,3.3333333
29134,3.375,3.6666667,3.4444444,2.375,3.7777777
24029,3.25,4.0,4.0,1.875,4.0
49086,3.0,4.5555553,3.2222223,2.5,3.2222223
85503,2.875,2.7777777,3.5555556,3.75,3.5555556
60008,2.25,4.0,3.6666667,2.5,3.6666667
25172,4.0,3.7777777,4.2222223,1.375,4.2222223
77134,4.25,3.3333333,3.5555556,2.875,4.3333335
95490,4.625,4.0,2.8888888,2.5,2.8888888
23253,2.875,3.8888888,3.5555556,3.25,3.7777777
90079,2.625,2.6666667,4.0,3.125,3.3333333
47584,3.875,3.4444444,3.4444444,2.5,3.7777777
97990,2.625,4.1111112,3.1111112,3.0,3.7777777
91429,3.0,3.6666667,4.6666665,4.0,4.2222223
82269,3.625,3.5555556,3.5555556,2.75,2.1111112
22842,2.375,3.5555556,2.7777777,3.0,3.4444444
14279,2.125,2.7777777,4.3333335,3.75,1.8888888
26857,3.375,4.1111112,4.5555553,2.375,3.2222223
28327,3.8571429,4.0,3.5555556,3.5,4.0
52302,3.0,4.0,3.3333333,2.125,2.6666667
97050,4.0,3.7777777,3.7777777,2.75,3.5555556
93002,3.5,3.1111112,4.0,2.375,3.2222223
56543,2.0,4.0,3.8888888,3.25,4.5555553
89142,3.125,2.7777777,2.8888888,2.875,2.8888888
24898,1.75,3.2222223,3.7777777,3.375,3.5555556
51723,4.0,3.6666667,3.4444444,3.5,4.2222223
79352,2.5,4.6666665,3.1111112,3.625,4.2222223
50976,1.625,3.5555556,3.6666667,3.25,4.4444447
33239,3.375,2.8888888,3.3333333,2.625,2.8888888
72570,3.875,3.8888888,3.2222223,3.375,3.2222223
67574,3.2857144,2.8571429,3.5714285,3.1666667,3.1111112
43809,4.875,4.0,3.5555556,2.625,3.7777777
10469,3.25,3.0,2.7777777,3.625,2.7777777
77789,3.375,3.7777777,3.7777777,3.25,4.1111112
67015,3.625,4.2222223,3.1111112,2.25,3.0
88882,4.125,4.1111112,4.4444447,1.875,3.5555556
19245,3.875,2.7777777,4.1111112,3.625,2.4444444
49915,2.25,3.7777777,3.8888888,1.25,3.1111112
51865,3.125,2.3333333,3.0,3.0,3.8888888
93787,2.375,4.0,3.4444444,3.375,2.8888888
40864,2.75,3.7777777,2.4444444,3.0,3.3333333
26718,2.875,3.2222223,3.1111112,2.875,3.6666667
63347,2.25,4.1111112,3.5555556,3.25,3.4444444
35824,2.75,3.0,2.2222223,3.75,3.0
48826,4.375,4.5555553,3.6666667,2.25,4.0
35925,3.125,3.4444444,3.2222223,3.0,3.4444444
