egoid,major1rc_3,major2rc_3,degreeintent_3,majorevent_3
11148,116.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
88384,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
60904,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
64302,303.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
51882,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
54200,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
22688,306.0,504.0,Ph.D or Ed.D.,no
38815,305.0,304.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
34525,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
68404,406.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
71836,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
12748,503.0,109.0,"M.D., D.O., D.D.S., or D.V.M.",no
33445,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
83078,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
72160,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
55569,305.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no
72885,305.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
47006,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
36574,116.0,109.0,J.D. (Law),no
71193,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
44070,401.0,403.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
49010,406.0,106.0,Ph.D or Ed.D.,no
98760,302.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",no
95374,131.0,128.0,J.D. (Law),no
71985,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
43125,109.0,403.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
98117,503.0,510.0,"M.D., D.O., D.D.S., or D.V.M.",no
22989,109.0,131.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
24883,502.0,510.0,Ph.D or Ed.D.,no
65068,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
20650,128.0,109.0,J.D. (Law),no
19460,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
66815,507.0,109.0,"M.D., D.O., D.D.S., or D.V.M.",no
89161,403.0,501.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
54956,131.0,111.0,Ph.D or Ed.D.,no
14847,401.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
85453,309.0,303.0,"Bachelor's degree (B.A., B.S., etc.)",no
19827,309.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no
31121,305.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no
38683,403.0,501.0,"Bachelor's degree (B.A., B.S., etc.)",no
82918,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
43382,306.0,109.0,Ph.D or Ed.D.,yes
44344,128.0,109.0,J.D. (Law),no
94215,302.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
80675,507.0,109.0,"M.D., D.O., D.D.S., or D.V.M.",no
57144,511.0,109.0,"M.D., D.O., D.D.S., or D.V.M.",no
94662,501.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
98700,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
44675,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
33341,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
37396,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
65072,403.0,300.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
37148,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
11910,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
75438,401.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",yes
99733,305.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
27407,309.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no
14250,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
43794,309.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no
73918,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
60216,302.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",yes
28681,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
51437,503.0,135.0,"Bachelor's degree (B.A., B.S., etc.)",no
21932,302.0,109.0,Ph.D or Ed.D.,no
29733,117.0,128.0,Ph.D or Ed.D.,no
98206,305.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no
36385,403.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no
26651,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
54030,403.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
67993,131.0,109.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
96543,304.0,109.0,Ph.D or Ed.D.,no
49800,507.0,109.0,"M.D., D.O., D.D.S., or D.V.M.",no
29296,507.0,109.0,"M.D., D.O., D.D.S., or D.V.M.",no
11002,503.0,109.0,Ph.D or Ed.D.,no
72850,307.0,128.0,"Bachelor's degree (B.A., B.S., etc.)",no
15134,309.0,109.0,"Bachelor's degree (B.A., B.S., etc.)",no
